id,score
"921550","12"
"925929","3"
"929744","20"
"929746","1"
"933483","4"
"937048","1"
"939159","14"
"944511","2"
"944833","29"
"945015","18"
"947169","4"
"947618","32"
"948172","74"
"951386","27"
"951477","5"
"952847","1"
"953712","1"
"958331","0"
"960190","7"
"961313","1"
"964324","3"
"966587","2"
"967181","1"
"967762","1"
"970600","1"
"979360","1"
"981226","2"
"982616","0"
"985830","12"
"988642","18"
"994232","3"
"996965","1"
"1003736","15"
"1007065","0"
"1007191","6"
"1008601","2"
"1010518","3"
"1011055","2"
"1013581","6"
"1014042","0"
"1014505","10"
"1018292","15"
"1019217","0"
"1020320","36"
"1023486","2"
"1023981","32"
"1026552","0"
"1026965","0"
"1028010","59"
"1031772","0"
"1032212","0"
"1035225","1"
"1035283","9"
"1036872","0"
"1040679","1"
"1042904","1"
"1043735","5"
"1046234","14"
"1046722","2"
"1049152","5"
"1053542","4"
"1054117","0"
"1055460","47"
"1055494","14"
"1058462","6"
"1061765","12"
"1063155","15"
"1066611","59"
"1066898","1"
"1067864","1"
"1071106","0"
"1080468","4"
"1081025","1"
"1086918","16"
"1087591","51"
"1090604","0"
"1090999","0"
"1099547","3"
"1100299","1"
"1102726","2"
"1103200","1"
"1106049","0"
"1108937","9"
"1109277","1"
"1109731","2"
"1114229","1"
"1114249","4"
"1116271","7"
"1121378","0"
"1122337","0"
"1125470","3"
"1125527","4"
"1128504","2"
"1130687","1"
"1131210","2"
"1132567","130"
"1134202","2"
"1134848","7"
"1140581","2"
"1141008","5"
"1142028","3"
"1142136","2"
"1146059","4"
"1147373","3"
"1147830","9"
"1150111","3"
"1150725","1"
"1154281","1"
"1155042","0"
"1155660","0"
"1161977","4"
"1162258","0"
"1163319","6"
"1164118","0"
"1168983","0"
"1169123","1"
"1169230","2"
"1170185","2"
"1171174","2"
"1172891","9"
"1178831","107"
"1180030","2"
"1186289","12"
"1187362","1"
"1188798","3"
"1192716","0"
"1193428","1"
"1197417","44"
"1198970","1"
"1200132","4"
"1200602","11"
"1201651","1"
"1202508","7"
"1207838","0"
"1210042","11"
"1210864","2"
"1211638","9"
"1212563","7"
"1216002","17"
"1216640","2"
"1220096","9"
"1220182","38"
"1220751","494"
"1221959","7"
"1222249","3"
"1224113","24"
"1225528","3"
"1228924","9"
"1229588","1"
"1230801","3"
"1233513","0"
"1233622","0"
"1234724","0"
"1235556","4"
"1236374","35"
"1238763","4"
"1240852","262"
"1241943","6"
"1243259","20"
"1245387","0"
"1247023","0"
"1249902","0"
"1250332","0"
"1253059","1"
"1254180","0"
"1254467","2"
"1257830","0"
"1257996","0"
"1262594","4"
"1266145","6"
"1267051","4"
"1269290","2"
"1270122","0"
"1275814","0"
"1279325","1"
"1283476","6"
"1285784","0"
"1285832","1"
"1287450","0"
"1287965","4"
"1290340","0"
"1290975","28"
"1295346","12"
"1296234","14"
"1296375","0"
"1299315","0"
"1301511","2"
"1302854","9"
"1303305","3"
"1314213","1"
"1317748","5"
"1317824","6"
"1319463","0"
"1321508","18"
"1326858","7"
"1329642","0"
"1332201","0"
"1332934","0"
"1335030","8"
"1336776","42"
"1339673","8"
"1341188","1"
"1342578","2"
"1344804","0"
"1344951","0"
"1347661","1"
"1349474","1"
"1349805","0"
"1349938","15"
"1352483","3"
"1359512","2"
"1359939","0"
"1359973","1"
"1367065","2"
"1368952","2"
"1372243","1"
"1373813","3"
"1374701","0"
"1383971","5"
"1386367","1"
"1386978","1"
"1388518","0"
"1388609","35"
"1391745","0"
"1394467","8"
"1396435","0"
"1396534","1"
"1397676","7"
"1398843","0"
"1399489","3"
"1399505","14"
"1400246","124"
"1401263","3"
"1401727","3"
"1402770","16"
"1408227","1"
"1409858","1"
"1411831","2"
"1413662","2"
"1415113","0"
"1415203","2"
"1415973","3"
"1419340","11"
"1422730","1"
"1426179","7"
"1426570","0"
"1431842","1"
"1432647","0"
"1433885","3"
"1436328","19"
"1438905","0"
"1442422","7"
"1447499","2"
"1451224","14"
"1455410","1"
"1460265","1"
"1461240","1"
"1461456","1"
"1465271","15"
"1465356","2"
"1466609","2"
"1473324","12"
"1477427","1"
"1477654","4"
"1485903","1"
"1489663","3"
"1490035","0"
"1490311","3"
"1490946","8"
"1492118","1"
"1493004","3"
"1493023","2"
"1494648","5"
"1495683","6"
"1496996","5"
"1499115","1"
"1500087","2"
"1502586","1"
"1503281","7"
"1511871","0"
"1512513","0"
"1512999","3"
"1514545","1"
"1516102","0"
"1516698","2"
"1516715","1"
"1518348","4"
"1519086","2"
"1520475","0"
"1524101","8"
"1533874","0"
"1534301","0"
"1534506","3"
"1534689","7"
"1540010","0"
"1546717","35"
"1547562","0"
"1552096","1"
"1553178","1"
"1555189","0"
"1555228","4"
"1557333","4"
"1557487","1"
"1561174","223"
"1562306","1"
"1563601","1"
"1565188","3"
"1566848","0"
"1572232","5"
"1577697","2"
"1582161","122"
"1582334","3"
"1582511","0"
"1587806","2"
"1588691","0"
"1593373","2"
"1595163","1"
"1596723","2"
"1599487","6"
"1600102","6"
"1601560","4"
"1601961","3"
"1602894","0"
"1605275","0"
"1605278","2"
"1607075","17"
"1608703","0"
"1608706","17"
"1608854","46"
"1609899","50"
"1610600","2"
"1611961","0"
"1614196","6"
"1615252","4"
"1617858","1"
"1618507","1"
"1619507","0"
"1620146","1"
"1622492","0"
"1625145","0"
"1626163","4"
"1628185","0"
"1629066","1"
"1629253","3"
"1632183","0"
"1633046","15"
"1633549","5"
"1636176","5"
"1645747","0"
"1646822","0"
"1648078","0"
"1648464","23"
"1648618","87"
"1649314","0"
"1660060","28"
"1660186","5"
"1661473","0"
"1663267","1"
"1665637","1"
"1666028","-1"
"1666650","1"
"1668210","6"
"1680022","1"
"1681660","0"
"1688619","0"
"1689237","3"
"1689570","0"
"1693296","0"
"1695973","1"
"1696663","2"
"1699231","5"
"1699527","0"
"1702519","1"
"1702661","4"
"1703815","0"
"1705198","41"
"1707555","0"
"1709441","30"
"1712855","5"
"1714640","3"
"1715372","0"
"1717547","0"
"1717701","13"
"1717774","1"
"1718388","3"
"1720222","7"
"1720564","0"
"1724598","0"
"1727919","19"
"1732927","38"
"1744532","1"
"1749014","0"
"1750163","3"
"1750194","17"
"1750716","8"
"1750736","2"
"1754217","0"
"1756801","11"
"1759713","4"
"1761528","0"
"1770942","0"
"1772186","0"
"1773275","3"
"1774469","68"
"1780884","6"
"1781905","3"
"1783077","1"
"1787629","4"
"1789709","4"
"1791288","2"
"1791602","4"
"1793026","5"
"1795938","0"
"1796991","0"
"1798157","3"
"1798633","14"
"1801842","0"
"1809717","0"
"1812891","146"
"1813352","2"
"1814053","1"
"1815506","12"
"1816141","0"
"1823536","4"
"1824184","2"
"1827725","2"
"1831123","6"
"1832275","0"
"1833712","9"
"1836874","0"
"1837432","38"
"1841595","17"
"1842441","18"
"1846889","2"
"1850297","0"
"1850562","2"
"1856064","1"
"1859410","0"
"1859583","1"
"1868339","1"
"1869588","4"
"1871774","3"
"1874283","4"
"1874849","2"
"1875047","9"
"1882031","1"
"1882258","0"
"1883389","0"
"1888503","2"
"1888984","10"
"1892238","2"
"1899259","1"
"1899426","0"
"1905112","38"
"1905161","4"
"1911697","0"
"1913529","3"
"1915282","0"
"1915912","0"
"1922085","0"
"1923408","2"
"1926857","0"
"1928810","2"
"1932911","0"
"1934202","1"
"1934258","0"
"1934558","2"
"1935479","31"
"1936146","3"
"1941081","0"
"1941499","22"
"1945383","0"
"1945741","3"
"1946535","2"
"1949078","4"
"1950885","0"
"1952875","0"
"1955767","1"
"1955880","3"
"1956732","40"
"1958110","0"
"1958150","1"
"1960179","3"
"1960530","1"
"1967181","1"
"1967331","1"
"1967578","8"
"1970377","2"
"1971091","1"
"1986261","3"
"1987333","3"
"1989783","31"
"1990471","0"
"1990722","2"
"1993267","1"
"1993651","43"
"1994882","1"
"1999029","3"
"1999354","3"
"2003466","1"
"2004817","4"
"2005140","4"
"2005444","0"
"2011073","3"
"2012373","0"
"2016250","21"
"2018151","13"
"2018479","2"
"2020705","1"
"2021263","2"
"2022183","3"
"2023102","6"
"2023854","7"
"2024776","3"
"2025086","0"
"2025622","0"
"2034885","1"
"2035803","2"
"2037247","0"
"2038819","0"
"2041055","0"
"2045445","3"
"2046786","1"
"2047925","1"
"2047992","8"
"2052251","19"
"2053111","3"
"2055684","0"
"2057164","7"
"2059617","-1"
"2060421","0"
"2061678","20"
"2062669","3"
"2064808","4"
"2065111","0"
"2065558","9"
"2066782","2"
"2067558","1"
"2069449","1"
"2074094","2"
"2076683","0"
"2077307","4"
"2077477","1"
"2081940","0"
"2085286","0"
"2085829","0"
"2089428","5"
"2096331","1"
"2096444","4"
"2098233","0"
"2106680","2"
"2107552","0"
"2109451","14"
"2111363","0"
"2113463","6"
"2114896","79"
"2117248","46"
"2117930","5"
"2118180","0"
"2120028","5"
"2121913","5"
"2124746","2"
"2127771","3"
"2128488","0"
"2128927","74"
"2131252","11"
"2131740","6"
"2132887","4"
"2133472","1"
"2134831","0"
"2135081","388"
"2136817","0"
"2139569","0"
"2143448","5"
"2146315","5"
"2148758","5"
"2150623","1"
"2150895","8"
"2151413","0"
"2152017","1"
"2153114","2"
"2155180","0"
"2155573","3"
"2159816","4"
"2161245","1"
"2161586","0"
"2162502","11"
"2163527","1"
"2163658","8"
"2164341","5"
"2164759","2"
"2175636","11"
"2176440","1"
"2177568","0"
"2180003","2"
"2185479","2"
"2192774","1"
"2192948","13"
"2193172","3"
"2194478","2"
"2194848","10"
"2195553","1"
"2196108","0"
"2199596","4"
"2199638","2"
"2199997","2"
"2203588","5"
"2203987","79"
"2204017","1"
"2204033","3"
"2218879","8"
"2218924","4"
"2219592","2"
"2223759","0"
"2226444","6"
"2226831","1"
"2228407","0"
"2229827","18"
"2230040","3"
"2231963","0"
"2232171","0"
"2234828","0"
"2235079","41"
"2235698","0"
"2236363","0"
"2237936","0"
"2238128","2"
"2240280","1"
"2243239","1"
"2244819","5"
"2246956","0"
"2249528","2"
"2250202","2"
"2250650","1"
"2253061","39"
"2253396","8"
"2254168","0"
"2255474","0"
"2258421","0"
"2258507","1"
"2264060","6"
"2265199","2"
"2266724","0"
"2274438","4"
"2275241","11"
"2280916","4"
"2281476","6"
"2284317","17"
"2285789","1"
"2287123","-1"
"2287936","-2"
"2287952","3"
"2291831","3"
"2292843","3"
"2292846","5"
"2295786","24"
"2298018","4"
"2298110","4"
"2298439","2"
"2298853","5"
"2299399","3"
"2300146","2"
"2300607","1"
"2305353","2"
"2306113","1"
"2307724","5"
"2308895","22"
"2308993","2"
"2312051","12"
"2312857","0"
"2313020","0"
"2319313","0"
"2324721","0"
"2326649","1"
"2329371","0"
"2329924","3"
"2335705","5"
"2343011","3"
"2345570","3"
"2345628","4"
"2346370","0"
"2347802","0"
"2351698","8"
"2352724","0"
"2354125","12"
"2355514","3"
"2356546","0"
"2359931","3"
"2363024","5"
"2364424","1"
"2364563","8"
"2365541","2"
"2368009","2"
"2368312","2"
"2368356","1"
"2369663","2"
"2376962","2"
"2377402","2"
"2378513","0"
"2378549","3"
"2379851","0"
"2381329","0"
"2384718","4"
"2385320","45"
"2387695","1"
"2388574","0"
"2389091","1"
"2390256","4"
"2391397","1"
"2392061","1"
"2392130","5"
"2392638","5"
"2395671","2"
"2399003","0"
"2401059","3"
"2402312","18"
"2405353","32"
"2407616","1"
"2408135","-1"
"2412532","7"
"2413858","5"
"2414023","3"
"2414064","13"
"2414091","1"
"2415544","0"
"2416736","4"
"2425150","4"
"2425328","4"
"2429855","4"
"2432082","1"
"2436656","4"
"2437418","2"
"2438440","3"
"2441978","2"
"2442264","1"
"2442518","0"
"2445665","6"
"2448937","1"
"2450171","0"
"2451068","7"
"2452744","0"
"2454715","6"
"2459792","4"
"2460292","3"
"2468798","1"
"2472977","3"
"2474596","2"
"2477862","1"
"2481862","100"
"2484026","12"
"2487348","2"
"2488089","1"
"2490334","128"
"2490810","3"
"2492930","3"
"2495570","0"
"2496398","2"
"2496509","5"
"2497082","0"
"2497503","2"
"2498978","1"
"2499499","0"
"2499922","0"
"2508980","3"
"2513734","16"
"2515948","10"
"2517735","0"
"2518885","2"
"2520224","4"
"2520560","5"
"2525625","2"
"2540165","6"
"2543566","2"
"2543881","11"
"2544462","0"
"2550589","2"
"2554062","3"
"2555962","10"
"2558851","1"
"2559075","3"
"2559231","0"
"2559255","13"
"2561517","7"
"2562662","0"
"2564334","2"
"2565396","3"
"2567854","4"
"2569776","4"
"2570489","2"
"2571620","10"
"2575131","2"
"2576011","3"
"2580473","0"
"2580674","5"
"2582701","6"
"2583203","12"
"2584279","0"
"2584401","6"
"2586426","15"
"2589820","0"
"2589882","3"
"2593153","0"
"2593807","33"
"2599682","6"
"2601761","6"
"2601805","2"
"2603363","34"
"2604271","1"
"2607613","10"
"2612049","0"
"2612432","1"
"2616797","1"
"2619178","0"
"2621116","2"
"2629222","363"
"2630012","1"
"2630076","0"
"2631527","1"
"2635871","3"
"2637896","17"
"2638671","7"
"2639215","3"
"2645207","6"
"2646527","1"
"2646863","7"
"2648204","0"
"2650632","1"
"2652573","4"
"2656765","4"
"2661659","0"
"2666663","2"
"2666839","2"
"2670346","3"
"2672373","1"
"2674479","5"
"2675506","3"
"2677199","1"
"2679061","3"
"2681292","0"
"2681401","21"
"2681505","11"
"2683969","0"
"2684371","1"
"2684375","1"
"2684546","0"
"2696482","3"
"2699099","2"
"2701779","0"
"2702188","1"
"2703996","58"
"2704104","0"
"2705667","3"
"2705736","1"
"2710129","0"
"2712416","0"
"2715421","3"
"2716394","4"
"2717653","6"
"2718099","0"
"2719336","1"
"2731091","3"
"2734611","3"
"2737154","0"
"2739306","6"
"2742990","0"
"2743796","1"
"2745058","4"
"2747257","0"
"2753213","2"
"2754770","4"
"2756095","2"
"2758869","3"
"2763233","0"
"2764653","19"
"2765293","4"
"2767596","2"
"2768017","7"
"2768913","8"
"2769992","33"
"2771732","3"
"2772578","4"
"2774074","6"
"2774653","2"
"2777278","4"
"2778915","-2"
"2780169","10"
"2780247","1"
"2784513","7"
"2785024","4"
"2794942","2"
"2796348","1"
"2796996","1"
"2803834","3"
"2806682","6"
"2813752","0"
"2814836","3"
"2815860","1"
"2817407","12"
"2817454","0"
"2817532","2"
"2817980","2"
"2820831","8"
"2821736","90"
"2829209","3"
"2832161","2"
"2833018","4"
"2834455","17"
"2836100","60"
"2836820","4"
"2840221","9"
"2841399","18"
"2844438","1"
"2844569","0"
"2845706","3"
"2846810","3"
"2848481","2"
"2851497","1"
"2853889","9"
"2856248","9"
"2856329","5"
"2859718","4"
"2864628","0"
"2866656","2"
"2869404","1"
"2870081","2"
"2871650","10"
"2872407","8"
"2876525","4"
"2876774","6"
"2877345","0"
"2878605","0"
"2879440","1"
"2884731","0"
"2886516","2"
"2886566","4"
"2886724","1"
"2886785","1"
"2891750","4"
"2892585","2"
"2893242","6"
"2893499","6"
"2893769","0"
"2894328","2"
"2894397","0"
"2894466","24"
"2899209","107"
"2899631","1"
"2903361","0"
"2904806","0"
"2905349","6"
"2909040","1"
"2910178","2"
"2912240","1"
"2913618","22"
"2914411","2"
"2917395","1"
"2924627","2"
"2926638","4"
"2926984","1"
"2928752","0"
"2929345","2"
"2929383","3"
"2931157","5"
"2940010","3"
"2942030","3"
"2942116","2"
"2946915","9"
"2954699","1"
"2957513","9"
"2957986","7"
"2959384","5"
"2963232","3"
"2964887","0"
"2966252","0"
"2967269","1"
"2969768","1"
"2969787","9"
"2972713","12"
"2973149","2"
"2973551","2"
"2978976","12"
"2979173","0"
"2983136","4"
"2983318","1"
"2992057","1"
"2992189","1"
"2992411","1"
"2999987","3"
"3000671","1"
"3001800","1"
"3002828","4"
"3003396","1"
"3005404","1"
"3007436","2"
"3007927","2"
"3008059","0"
"3009988","9"
"3013294","2"
"3015222","2"
"3016467","1"
"3018278","3"
"3020102","2"
"3022757","9"
"3023561","19"
"3023664","1"
"3023728","7"
"3024442","4"
"3024967","0"
"3026293","1"
"3027273","25"
"3030709","1"
"3031001","0"
"3037195","1"
"3037243","1"
"3038223","6"
"3040731","13"
"3041210","1"
"3048066","1"
"3050703","3"
"3052962","1"
"3054583","2"
"3056150","13"
"3058173","0"
"3060172","1"
"3063126","1"
"3064838","1"
"3065974","3"
"3071572","1"
"3072757","7"
"3075030","3"
"3077091","0"
"3080896","6"
"3080976","10"
"3087049","21"
"3088857","1"
"3092265","3"
"3093606","1"
"3094222","12"
"3094733","2"
"3094797","12"
"3095206","5"
"3099732","0"
"3100192","16"
"3107625","3"
"3108067","2"
"3111703","1"
"3112663","5"
"3114147","2"
"3117999","4"
"3119455","0"
"3121740","2"
"3128923","2"
"3128980","2"
"3130141","6"
"3130969","3"
"3132501","8"
"3135667","0"
"3135947","7"
"3136015","5"
"3138745","0"
"3140011","2"
"3140650","2"
"3142935","0"
"3145044","3"
"3146798","217"
"3147865","0"
"3148594","1"
"3151057","0"
"3152363","0"
"3155237","0"
"3156710","8"
"3158121","2"
"3158194","1"
"3161377","3"
"3163276","0"
"3164550","12"
"3166792","3"
"3170192","0"
"3170623","1"
"3171759","0"
"3177398","1"
"3182861","7"
"3183527","3"
"3183868","3"
"3185087","3"
"3186056","2"
"3187812","0"
"3188825","0"
"3189239","4"
"3190742","2"
"3191531","8"
"3194632","7"
"3196328","2"
"3198374","3"
"3199503","5"
"3209670","1"
"3212474","1"
"3216957","1"
"3217683","5"
"3221710","10"
"3223215","1"
"3224126","0"
"3224206","3"
"3227840","2"
"3234391","1"
"3236596","2"
"3240099","0"
"3242898","1"
"3243194","3"
"3249532","3"
"3250372","1"
"3253204","3"
"3256917","1"
"3259822","14"
"3260310","1"
"3263664","6"
"3267632","35"
"3267883","3"
"3268103","4"
"3268159","5"
"3269058","-1"
"3270134","1"
"3275489","1"
"3278312","7"
"3283664","0"
"3284277","0"
"3284722","1"
"3285489","11"
"3290851","1"
"3291295","2"
"3294498","4"
"3294640","1"
"3294862","2"
"3297030","0"
"3297311","0"
"3299951","112"
"3303493","1"
"3305378","-1"
"3305525","2"
"3306367","0"
"3307530","1"
"3307597","0"
"3311532","0"
"3312958","5"
"3315914","28"
"3320283","2"
"3320363","13"
"3321284","1"
"3327020","22"
"3329449","2"
"3331195","2"
"3332325","3"
"3335842","3"
"3336723","0"
"3337411","5"
"3337672","1"
"3341349","1"
"3342485","2"
"3344170","11"
"3352192","1"
"3354242","38"
"3355702","1"
"3356576","2"
"3358149","2"
"3360455","1"
"3362190","3"
"3364797","0"
"3368678","2"
"3371829","5"
"3377939","15"
"3380158","2"
"3383039","3"
"3385404","7"
"3386417","1"
"3388379","4"
"3391199","0"
"3393314","0"
"3393356","3"
"3394355","0"
"3397442","3"
"3398176","2"
"3400968","4"
"3407021","3"
"3407842","2"
"3410526","6"
"3411383","1"
"3411818","1"
"3413224","3"
"3417753","3"
"3419717","1"
"3420738","8"
"3423733","4"
"3426169","3"
"3427460","1"
"3431964","5"
"3431985","4"
"3432577","3"
"3434309","10"
"3434974","0"
"3435469","3"
"3436376","62"
"3436822","10"
"3440787","1"
"3443457","2"
"3443645","6"
"3444310","1"
"3447129","0"
"3448441","21"
"3448770","1"
"3450697","0"
"3452659","4"
"3459608","1"
"3460207","0"
"3465561","2"
"3468529","1"
"3470669","50"
"3473841","5"
"3475299","1"
"3476741","1"
"3478954","37"
"3479728","8"
"3481523","3"
"3484910","0"
"3487913","1"
"3488150","2"
"3489344","21"
"3489859","13"
"3495735","1"
"3496408","1"
"3500926","4"
"3501087","5"
"3503010","-1"
"3506440","9"
"3508155","8"
"3508589","0"
"3510228","1"
"3510580","2"
"3510706","9"
"3513232","3"
"3516553","0"
"3517350","11"
"3518920","2"
"3525134","3"
"3525826","1"
"3527539","0"
"3529524","0"
"3531506","12"
"3533367","5"
"3538353","7"
"3543791","0"
"3546908","1"
"3549681","0"
"3549721","2"
"3555730","2"
"3556255","2"
"3557725","2"
"3558702","5"
"3561087","0"
"3561697","1"
"3565378","1"
"3566504","85"
"3567184","3"
"3569415","5"
"3569528","3"
"3571080","7"
"3574474","3"
"3579542","2"
"3579561","0"
"3579930","2"
"3580220","8"
"3584263","8"
"3587100","2"
"3589093","2"
"3591220","0"
"3591265","0"
"3594180","3"
"3594884","1"
"3597293","3"
"3597445","1"
"3598581","1"
"3599442","0"
"3602187","0"
"3604436","0"
"3604673","3"
"3604694","8"
"3607518","3"
"3608631","1"
"3608883","35"
"3611244","0"
"3612152","2"
"3612189","2"
"3619219","0"
"3624648","2"
"3624937","0"
"3625644","0"
"3628330","8"
"3629277","3"
"3632283","11"
"3635738","1"
"3637302","2"
"3638457","1"
"3638495","2"
"3640371","0"
"3641749","1"
"3643495","3"
"3644138","10"
"3644367","1"
"3644446","7"
"3646011","0"
"3648430","22"
"3649689","17"
"3652169","2"
"3652440","1"
"3652843","3"
"3654104","0"
"3654197","0"
"3656328","2"
"3657186","0"
"3664038","0"
"3664519","1"
"3665247","157"
"3665766","2"
"3668573","1"
"3671861","17"
"3673332","8"
"3674980","0"
"3678069","1"
"3679284","2"
"3679594","3"
"3682129","1"
"3682157","1"
"3682480","3"
"3687244","0"
"3689150","1"
"3689739","2"
"3689777","0"
"3692526","0"
"3692982","1"
"3698020","0"
"3702168","0"
"3702379","7"
"3703621","2"
"3705547","8"
"3707484","2"
"3715984","6"
"3716665","3"
"3718349","51"
"3719065","1"
"3719362","0"
"3720523","5"
"3727332","2"
"3731171","2"
"3734613","17"
"3736726","3"
"3736831","8"
