id,nanswers
"592238","2"
"593086","2"
"595936","3"
"596004","1"
"597142","2"
"600349","1"
"604550","3"
"604718","7"
"604978","5"
"605589","2"
"606179","13"
"611471","2"
"611915","7"
"613233","11"
"613680","5"
"615280","6"
"616421","2"
"616662","3"
"617833","3"
"620438","1"
"622459","3"
"625720","1"
"625768","4"
"627918","7"
"631661","2"
"636172","3"
"636947","1"
"637126","1"
"641713","3"
"641875","2"
"642007","2"
"642673","5"
"643445","6"
"645135","5"
"663664","5"
"665792","1"
"667887","4"
"668958","1"
"669295","4"
"674703","1"
"682698","1"
"683549","3"
"684610","2"
"685298","3"
"685470","1"
"687059","4"
"687787","5"
"691276","3"
"694057","4"
"694147","6"
"695813","3"
"696476","4"
"696563","4"
"701801","6"
"703308","1"
"704194","6"
"705533","9"
"705596","1"
"707266","5"
"708965","2"
"713165","5"
"715969","4"
"718190","2"
"718611","1"
"721436","3"
"726388","4"
"726837","1"
"728164","8"
"729195","2"
"732107","2"
"733692","6"
"739850","6"
"741824","1"
"745249","2"
"747394","6"
"747866","3"
"747876","1"
"748320","3"
"752859","1"
"752890","1"
"755309","3"
"755994","4"
"756353","4"
"759069","2"
"761588","3"
"762221","6"
"763498","3"
"764012","10"
"764533","8"
"765273","1"
"765840","3"
"767010","4"
"768442","3"
"770164","1"
"773622","2"
"775702","3"
"775924","3"
"782785","8"
"785574","2"
"785973","14"
"786093","5"
"786139","1"
"787729","3"
"788834","1"
"793812","15"
"796059","2"
"796383","3"
"800244","3"
"801458","4"
"805887","3"
"806739","3"
"810043","3"
"815013","6"
"815220","8"
"815297","5"
"815563","1"
"816882","5"
"818512","6"
"821443","1"
"821938","1"
"822638","3"
"823184","2"
"824822","2"
"825638","2"
"827989","2"
"830919","6"
"834061","1"
"839479","9"
"840668","4"
"846402","5"
"851093","1"
"852187","2"
"852453","1"
"853620","11"
"853876","4"
"854961","8"
"858476","12"
"858773","6"
"861781","3"
"861864","13"
"862042","5"
"862141","1"
"862187","2"
"862419","2"
"868078","1"
"868482","7"
"869361","4"
"876045","2"
"876258","2"
"877317","3"
"877727","0"
"877743","1"
"878312","3"
"878538","5"
"879017","1"
"879704","2"
"883371","8"
"884781","3"
"885540","2"
"887100","2"
"888052","2"
"890907","7"
"895586","8"
"897020","9"
"898148","3"
"898319","7"
"899947","3"
"900115","1"
"901639","17"
"903770","4"
"906910","1"
"908726","3"
"910856","5"
"921550","5"
"925929","5"
"929744","8"
"929746","2"
"933483","2"
"937048","2"
"939159","5"
"944511","1"
"944833","3"
"945015","9"
"947169","3"
"947618","8"
"948172","3"
"951386","9"
"951477","2"
"952847","1"
"953712","3"
"958331","1"
"960190","2"
"961313","4"
"964324","7"
"966587","2"
"967181","2"
"967762","1"
"970600","6"
"979360","9"
"981226","1"
"982616","2"
"985830","8"
"988642","11"
"994232","3"
"996965","4"
"1003736","2"
"1007065","4"
"1007191","4"
"1008601","3"
"1010518","2"
"1011055","2"
"1013581","8"
"1014042","2"
"1014505","4"
"1018292","7"
"1019217","4"
"1020320","7"
"1023486","5"
"1023981","10"
"1026552","1"
"1026965","5"
"1028010","4"
"1031772","6"
"1032212","1"
"1035225","2"
"1035283","7"
"1036872","1"
"1040679","1"
"1042904","3"
"1043735","4"
"1046234","2"
"1046722","3"
"1049152","6"
"1053542","3"
"1054117","1"
"1055460","5"
"1055494","4"
"1058462","2"
"1061765","4"
"1063155","4"
"1066611","3"
"1066898","3"
"1067864","1"
"1071106","2"
"1080468","4"
"1081025","3"
"1086918","6"
"1087591","9"
"1090604","5"
"1090999","4"
"1099547","3"
"1100299","1"
"1102726","1"
"1103200","1"
"1106049","4"
"1108937","4"
"1109277","5"
"1109731","1"
"1114229","3"
"1114249","3"
"1116271","2"
"1121378","1"
"1122337","3"
"1125470","4"
"1125527","4"
"1128504","2"
"1130687","3"
"1131210","4"
"1132567","10"
"1134202","6"
"1134848","2"
"1140581","4"
"1141008","2"
"1142028","7"
"1142136","3"
"1146059","3"
"1147373","2"
"1147830","3"
"1150111","2"
"1150725","1"
"1154281","1"
"1155042","2"
"1155660","4"
"1161977","6"
"1162258","1"
"1163319","4"
"1164118","1"
"1168983","5"
"1169123","3"
"1169230","3"
"1170185","1"
"1171174","5"
"1172891","5"
"1178831","20"
"1180030","6"
"1186289","3"
"1187362","4"
"1188798","3"
"1192716","2"
"1193428","5"
"1197417","9"
"1198970","3"
"1200132","4"
"1200602","7"
"1201651","3"
"1202508","1"
"1207838","2"
"1210042","4"
"1210864","2"
"1211638","4"
"1212563","4"
"1216002","7"
"1216640","1"
"1220096","5"
"1220182","4"
"1220751","7"
"1221959","4"
"1222249","2"
"1224113","3"
"1225528","8"
"1228924","5"
"1229588","2"
"1230801","1"
"1233513","2"
"1233622","3"
"1234724","5"
"1235556","2"
"1236374","4"
"1238763","6"
"1240852","24"
"1241943","1"
"1243259","1"
"1245387","2"
"1247023","1"
"1249902","3"
"1250332","4"
"1253059","1"
"1254180","1"
"1254467","1"
"1257830","4"
"1257996","3"
"1262594","1"
"1266145","2"
"1267051","1"
"1269290","2"
"1270122","3"
"1275814","2"
"1279325","8"
"1283476","4"
"1285784","3"
"1285832","4"
"1287450","4"
"1287965","5"
"1290340","2"
"1290975","6"
"1295346","2"
"1296234","4"
"1296375","2"
"1299315","2"
"1301511","2"
"1302854","5"
"1303305","2"
"1314213","6"
"1317748","1"
"1317824","1"
"1319463","4"
"1321508","5"
"1326858","3"
"1329642","2"
"1332201","2"
"1332934","1"
"1335030","5"
"1336776","10"
"1339673","4"
"1341188","1"
"1342578","1"
"1344804","2"
"1344951","6"
"1347661","1"
"1349474","4"
"1349805","4"
"1349938","1"
"1352483","4"
"1359512","1"
"1359939","2"
"1359973","4"
"1367065","4"
"1368952","3"
"1372243","4"
"1373813","2"
"1374701","1"
"1383971","3"
"1386367","1"
"1386978","2"
"1388518","1"
"1388609","13"
"1391745","1"
"1394467","4"
"1396435","4"
"1396534","2"
"1397676","2"
"1398843","1"
"1399489","5"
"1399505","3"
"1400246","5"
"1401263","3"
"1401727","3"
"1402770","2"
"1408227","3"
"1409858","3"
"1411831","3"
"1413662","2"
"1415113","8"
"1415203","1"
"1415973","6"
"1419340","3"
"1422730","2"
"1426179","3"
"1426570","6"
"1431842","4"
"1432647","4"
"1433885","1"
"1436328","6"
"1438905","2"
"1442422","5"
"1447499","3"
"1451224","1"
"1455410","1"
"1460265","1"
"1461240","4"
"1461456","1"
"1465271","1"
"1465356","2"
"1466609","3"
"1473324","2"
"1477427","5"
"1477654","3"
"1485903","3"
"1489663","5"
"1490035","1"
"1490311","3"
"1490946","7"
"1492118","4"
"1493004","1"
"1493023","4"
"1494648","5"
"1495683","3"
"1496996","1"
"1499115","1"
"1500087","3"
"1502586","3"
"1503281","4"
"1511871","1"
"1512513","2"
"1512999","3"
"1514545","4"
"1516102","2"
"1516698","2"
"1516715","3"
"1518348","2"
"1519086","4"
"1520475","1"
"1524101","5"
"1533874","1"
"1534301","1"
"1534506","2"
"1534689","1"
"1540010","2"
"1546717","6"
"1547562","2"
"1552096","2"
"1553178","4"
"1555189","3"
"1555228","5"
"1557333","3"
"1557487","1"
"1561174","6"
"1562306","1"
"1563601","5"
"1565188","4"
"1566848","2"
"1572232","2"
"1577697","3"
"1582161","10"
"1582334","2"
"1582511","2"
"1587806","2"
"1588691","7"
"1593373","3"
"1595163","2"
"1596723","3"
"1599487","2"
"1600102","2"
"1601560","1"
"1601961","2"
"1602894","4"
"1605275","1"
"1605278","1"
"1607075","11"
"1608703","1"
"1608706","7"
"1608854","5"
"1609899","7"
"1610600","0"
"1611961","1"
"1614196","2"
"1615252","2"
"1617858","2"
"1618507","1"
"1619507","1"
"1620146","1"
"1622492","2"
"1625145","2"
"1626163","2"
"1628185","3"
"1629066","1"
"1629253","2"
"1632183","1"
"1633046","5"
"1633549","5"
"1636176","4"
"1645747","4"
"1646822","3"
"1648078","1"
"1648464","7"
"1648618","14"
"1649314","2"
"1660060","10"
"1660186","4"
"1661473","2"
"1663267","5"
"1665637","4"
"1666028","2"
"1666650","1"
"1668210","11"
"1680022","2"
"1681660","2"
"1688619","1"
"1689237","3"
"1689570","5"
"1693296","3"
"1695973","7"
"1696663","2"
"1699231","3"
"1699527","2"
"1702519","2"
"1702661","3"
"1703815","1"
"1705198","4"
"1707555","1"
"1709441","1"
"1712855","2"
"1714640","3"
"1715372","1"
"1717547","5"
"1717701","9"
"1717774","3"
"1718388","6"
"1720222","7"
"1720564","2"
"1724598","1"
"1727919","7"
"1732927","10"
"1744532","1"
"1749014","2"
"1750163","1"
"1750194","3"
"1750716","3"
"1750736","8"
"1754217","1"
"1756801","4"
"1759713","1"
"1761528","4"
"1770942","5"
"1772186","2"
"1773275","5"
"1774469","3"
"1780884","2"
"1781905","4"
"1783077","1"
"1787629","4"
"1789709","4"
"1791288","9"
"1791602","1"
"1793026","8"
"1795938","1"
"1796991","3"
"1798157","5"
"1798633","3"
"1801842","2"
"1809717","3"
"1812891","12"
"1813352","4"
"1814053","2"
"1815506","3"
"1816141","3"
"1823536","4"
"1824184","4"
"1827725","1"
"1831123","4"
"1832275","3"
"1833712","4"
"1836874","3"
"1837432","19"
"1841595","9"
"1842441","1"
"1846889","2"
"1850297","2"
"1850562","4"
"1856064","3"
"1859410","1"
"1859583","3"
"1868339","2"
"1869588","2"
"1871774","2"
"1874283","4"
"1874849","3"
"1875047","3"
"1882031","4"
"1882258","1"
"1883389","2"
"1888503","3"
"1888984","3"
"1892238","2"
"1899259","2"
"1899426","2"
"1905112","3"
"1905161","3"
"1911697","2"
"1913529","3"
"1915282","2"
"1915912","1"
"1922085","2"
"1923408","2"
"1926857","1"
"1928810","3"
"1932911","1"
"1934202","2"
"1934258","2"
"1934558","0"
"1935479","10"
"1936146","2"
"1941081","2"
"1941499","5"
"1945383","3"
"1945741","8"
"1946535","2"
"1949078","4"
"1950885","3"
"1952875","7"
"1955767","2"
"1955880","2"
"1956732","5"
"1958110","3"
"1958150","1"
"1960179","2"
"1960530","1"
"1967181","3"
"1967331","2"
"1967578","7"
"1970377","2"
"1971091","1"
"1986261","6"
"1987333","2"
"1989783","5"
"1990471","2"
"1990722","1"
"1993267","2"
"1993651","1"
"1994882","4"
"1999029","2"
"1999354","3"
"2003466","2"
"2004817","2"
"2005140","3"
"2005444","4"
"2011073","2"
"2012373","3"
"2016250","4"
"2018151","8"
"2018479","1"
"2020705","1"
"2021263","5"
"2022183","3"
"2023102","2"
"2023854","6"
"2024776","3"
"2025086","1"
"2025622","1"
"2034885","2"
"2035803","1"
"2037247","2"
"2038819","6"
"2041055","1"
"2045445","3"
"2046786","2"
"2047925","1"
"2047992","6"
"2052251","3"
"2053111","2"
"2055684","2"
"2057164","4"
"2059617","3"
"2060421","1"
"2061678","1"
"2062669","5"
"2064808","4"
"2065111","1"
"2065558","1"
"2066782","1"
"2067558","1"
"2069449","3"
"2074094","3"
"2076683","2"
"2077307","4"
"2077477","3"
"2081940","1"
"2085286","1"
"2085829","4"
"2089428","4"
"2096331","0"
"2096444","1"
"2098233","3"
"2106680","6"
"2107552","3"
"2109451","4"
"2111363","2"
"2113463","5"
"2114896","7"
"2117248","4"
"2117930","2"
"2118180","1"
"2120028","2"
"2121913","4"
"2124746","0"
"2127771","5"
"2128488","1"
"2128927","7"
"2131252","8"
"2131740","4"
"2132887","6"
"2133472","1"
"2134831","1"
"2135081","15"
"2136817","2"
"2139569","1"
"2143448","4"
"2146315","7"
"2148758","5"
"2150623","2"
"2150895","3"
"2151413","4"
"2152017","1"
"2153114","1"
"2155180","3"
"2155573","1"
"2159816","4"
"2161245","1"
"2161586","5"
"2162502","6"
"2163527","1"
"2163658","6"
"2164341","8"
"2164759","2"
"2175636","5"
"2176440","2"
"2177568","3"
"2180003","2"
"2185479","3"
"2192774","2"
"2192948","4"
"2193172","1"
"2194478","1"
"2194848","2"
"2195553","1"
"2196108","3"
"2199596","3"
"2199638","2"
"2199997","3"
"2203588","6"
"2203987","5"
"2204017","1"
"2204033","4"
"2218879","3"
"2218924","1"
"2219592","2"
"2223759","2"
"2226444","3"
"2226831","1"
"2228407","1"
"2229827","2"
"2230040","4"
"2231963","1"
"2232171","2"
"2234828","1"
"2235079","9"
"2235698","2"
"2236363","4"
"2237936","1"
"2238128","3"
"2240280","2"
"2243239","3"
"2244819","2"
"2246956","2"
"2249528","1"
"2250202","5"
"2250650","2"
"2253061","2"
"2253396","5"
"2254168","1"
"2255474","1"
"2258421","8"
"2258507","1"
"2264060","2"
"2265199","3"
"2266724","2"
"2274438","2"
"2275241","4"
"2280916","3"
"2281476","4"
"2284317","3"
"2285789","3"
"2287123","1"
"2287936","4"
"2287952","8"
"2291831","1"
"2292843","1"
"2292846","5"
"2295786","7"
"2298018","5"
"2298110","3"
"2298439","2"
"2298853","1"
"2299399","1"
"2300146","2"
"2300607","2"
"2305353","2"
"2306113","1"
"2307724","3"
"2308895","6"
"2308993","1"
"2312051","4"
"2312857","1"
"2313020","1"
"2319313","3"
"2324721","1"
"2326649","2"
"2329371","3"
"2329924","2"
"2335705","4"
"2343011","2"
"2345570","2"
"2345628","3"
"2346370","1"
"2347802","2"
"2351698","4"
"2352724","2"
"2354125","1"
"2355514","5"
"2356546","2"
"2359931","2"
"2363024","2"
"2364424","3"
"2364563","2"
"2365541","2"
"2368009","1"
"2368312","1"
"2368356","2"
"2369663","1"
"2376962","3"
"2377402","1"
"2378513","1"
"2378549","1"
"2379851","1"
"2381329","2"
"2384718","1"
"2385320","1"
"2387695","1"
"2388574","4"
"2389091","1"
"2390256","2"
"2391397","3"
"2392061","3"
"2392130","3"
"2392638","1"
"2395671","4"
"2399003","2"
"2401059","2"
"2402312","4"
"2405353","3"
"2407616","4"
"2408135","2"
"2412532","4"
"2413858","2"
"2414023","1"
"2414064","5"
"2414091","0"
"2415544","1"
"2416736","1"
"2425150","6"
"2425328","2"
"2429855","1"
"2432082","1"
"2436656","2"
"2437418","1"
"2438440","3"
"2441978","2"
"2442264","6"
"2442518","2"
"2445665","4"
"2448937","1"
"2450171","1"
"2451068","1"
"2452744","1"
"2454715","3"
"2459792","2"
"2460292","3"
"2468798","2"
"2472977","3"
"2474596","4"
"2477862","3"
"2481862","3"
"2484026","1"
"2487348","2"
"2488089","3"
"2490334","19"
"2490810","2"
"2492930","2"
"2495570","1"
"2496398","3"
"2496509","2"
"2497082","1"
"2497503","3"
"2498978","2"
"2499499","2"
"2499922","1"
"2508980","3"
"2513734","8"
"2515948","4"
"2517735","2"
"2518885","1"
"2520224","2"
"2520560","8"
"2525625","2"
"2540165","8"
"2543566","4"
"2543881","5"
"2544462","2"
"2550589","5"
"2554062","2"
"2555962","2"
"2558851","1"
"2559075","1"
"2559231","2"
"2559255","5"
"2561517","6"
"2562662","1"
"2564334","4"
"2565396","4"
"2567854","3"
"2569776","2"
"2570489","3"
"2571620","4"
"2575131","4"
"2576011","2"
"2580473","2"
"2580674","5"
"2582701","2"
"2583203","6"
"2584279","2"
"2584401","4"
"2586426","9"
"2589820","4"
"2589882","2"
"2593153","1"
"2593807","8"
"2599682","4"
"2601761","2"
"2601805","2"
"2603363","9"
"2604271","4"
"2607613","3"
"2612049","1"
"2612432","1"
"2616797","4"
"2619178","1"
"2621116","1"
"2629222","4"
"2630012","2"
"2630076","2"
"2631527","1"
"2635871","4"
"2637896","3"
"2638671","3"
"2639215","3"
"2645207","3"
"2646527","1"
"2646863","6"
"2648204","2"
"2650632","2"
"2652573","7"
"2656765","4"
"2661659","3"
"2666663","1"
"2666839","1"
"2670346","4"
"2672373","1"
"2674479","1"
"2675506","1"
"2677199","1"
"2679061","2"
"2681292","1"
"2681401","3"
"2681505","1"
"2683969","2"
"2684371","2"
"2684375","2"
"2684546","1"
"2696482","4"
"2699099","4"
"2701779","4"
"2702188","1"
"2703996","7"
"2704104","1"
"2705667","3"
"2705736","5"
"2710129","2"
"2712416","1"
"2715421","4"
"2716394","5"
"2717653","4"
"2718099","1"
"2719336","3"
"2731091","3"
"2734611","2"
"2737154","2"
"2739306","4"
"2742990","2"
"2743796","2"
"2745058","4"
"2747257","1"
"2753213","3"
"2754770","1"
"2756095","1"
"2758869","3"
"2763233","2"
"2764653","6"
"2765293","1"
"2767596","4"
"2768017","8"
"2768913","3"
"2769992","6"
"2771732","8"
"2772578","1"
"2774074","4"
"2774653","0"
"2777278","5"
"2778915","1"
"2780169","3"
"2780247","2"
"2784513","6"
"2785024","1"
"2794942","1"
"2796348","3"
"2796996","5"
"2803834","4"
"2806682","4"
"2813752","1"
"2814836","2"
"2815860","5"
"2817407","8"
"2817454","3"
"2817532","2"
"2817980","1"
"2820831","7"
"2821736","5"
"2829209","1"
"2832161","2"
"2833018","3"
"2834455","6"
"2836100","7"
"2836820","3"
"2840221","2"
"2841399","6"
"2844438","1"
"2844569","1"
"2845706","4"
"2846810","1"
"2848481","3"
"2851497","1"
"2853889","8"
"2856248","4"
"2856329","3"
"2859718","1"
"2864628","2"
"2866656","0"
"2869404","2"
"2870081","1"
"2871650","7"
"2872407","1"
"2876525","1"
"2876774","4"
"2877345","1"
"2878605","1"
"2879440","2"
"2884731","3"
"2886516","1"
"2886566","4"
"2886724","1"
"2886785","2"
"2891750","2"
"2892585","1"
"2893242","3"
"2893499","5"
"2893769","1"
"2894328","1"
"2894397","1"
"2894466","5"
"2899209","14"
"2899631","2"
"2903361","1"
"2904806","1"
"2905349","7"
"2909040","2"
"2910178","0"
"2912240","1"
"2913618","5"
"2914411","0"
"2917395","1"
"2924627","1"
"2926638","6"
"2926984","0"
"2928752","2"
"2929345","2"
"2929383","5"
"2931157","1"
"2940010","4"
"2942030","2"
"2942116","1"
"2946915","5"
"2954699","2"
"2957513","4"
"2957986","1"
"2959384","6"
"2963232","1"
"2964887","2"
"2966252","2"
"2967269","1"
"2969768","1"
"2969787","6"
"2972713","1"
"2973149","1"
"2973551","5"
"2978976","2"
"2979173","2"
"2983136","3"
"2983318","2"
"2992057","4"
"2992189","2"
"2992411","1"
"2999987","3"
"3000671","5"
"3001800","0"
"3002828","2"
"3003396","4"
"3005404","2"
"3007436","2"
"3007927","4"
"3008059","1"
"3009988","6"
"3013294","3"
"3015222","0"
"3016467","3"
"3018278","3"
"3020102","2"
"3022757","3"
"3023561","3"
"3023664","4"
"3023728","3"
"3024442","1"
"3024967","1"
"3026293","1"
"3027273","2"
"3030709","2"
"3031001","1"
"3037195","3"
"3037243","7"
"3038223","2"
"3040731","9"
"3041210","2"
"3048066","1"
"3050703","1"
"3052962","2"
"3054583","1"
"3056150","4"
"3058173","1"
"3060172","1"
"3063126","1"
"3064838","3"
"3065974","1"
"3071572","1"
"3072757","2"
"3075030","2"
"3077091","2"
"3080896","6"
"3080976","6"
"3087049","4"
"3088857","3"
"3092265","2"
"3093606","1"
"3094222","5"
"3094733","1"
"3094797","3"
"3095206","4"
"3099732","1"
"3100192","4"
"3107625","4"
"3108067","1"
"3111703","1"
"3112663","3"
"3114147","3"
"3117999","5"
"3119455","1"
"3121740","3"
"3128923","3"
"3128980","2"
"3130141","2"
"3130969","4"
"3132501","3"
"3135667","1"
"3135947","6"
"3136015","5"
"3138745","2"
"3140011","1"
"3140650","2"
"3142935","1"
"3145044","2"
"3146798","4"
"3147865","1"
"3148594","2"
"3151057","1"
"3152363","4"
"3155237","2"
"3156710","4"
"3158121","2"
"3158194","2"
"3161377","2"
"3163276","2"
"3164550","2"
"3166792","3"
"3170192","2"
"3170623","4"
"3171759","1"
"3177398","1"
"3182861","1"
"3183527","2"
"3183868","3"
"3185087","2"
"3186056","2"
"3187812","1"
"3188825","2"
"3189239","6"
"3190742","2"
"3191531","4"
"3194632","4"
"3196328","2"
"3198374","1"
"3199503","6"
"3209670","4"
"3212474","4"
"3216957","2"
"3217683","1"
"3221710","2"
"3223215","1"
"3224126","2"
"3224206","4"
"3227840","4"
"3234391","1"
"3236596","3"
"3240099","5"
"3242898","2"
"3243194","2"
"3249532","2"
"3250372","4"
"3253204","4"
"3256917","1"
"3259822","4"
"3260310","1"
"3263664","3"
"3267632","3"
"3267883","5"
"3268103","1"
"3268159","6"
"3269058","2"
"3270134","1"
"3275489","3"
"3278312","3"
"3283664","4"
"3284277","1"
"3284722","3"
"3285489","2"
"3290851","1"
"3291295","1"
"3294498","2"
"3294640","1"
"3294862","3"
"3297030","2"
"3297311","2"
"3299951","13"
"3303493","1"
"3305378","3"
"3305525","4"
"3306367","3"
"3307530","3"
"3307597","1"
"3311532","3"
"3312958","3"
"3315914","6"
"3320283","2"
"3320363","6"
"3321284","6"
"3327020","3"
"3329449","2"
"3331195","3"
"3332325","2"
"3335842","1"
"3336723","1"
"3337411","2"
"3337672","1"
"3341349","0"
"3342485","1"
"3344170","8"
"3352192","3"
"3354242","7"
"3355702","2"
"3356576","7"
"3358149","3"
"3360455","2"
"3362190","0"
"3364797","4"
"3368678","2"
"3371829","2"
"3377939","5"
"3380158","6"
"3383039","2"
"3385404","3"
"3386417","2"
"3388379","6"
"3391199","1"
"3393314","2"
"3393356","1"
"3394355","2"
"3397442","3"
"3398176","3"
"3400968","1"
"3407021","0"
"3407842","1"
"3410526","2"
"3411383","1"
"3411818","3"
"3413224","2"
"3417753","4"
"3419717","1"
"3420738","3"
"3423733","3"
"3426169","2"
"3427460","6"
"3431964","3"
"3431985","2"
"3432577","3"
"3434309","1"
"3434974","1"
"3435469","2"
"3436376","20"
"3436822","1"
"3440787","1"
"3443457","1"
"3443645","5"
"3444310","3"
"3447129","1"
"3448441","7"
"3448770","5"
"3450697","2"
"3452659","1"
"3459608","1"
"3460207","2"
"3465561","3"
"3468529","1"
"3470669","8"
"3473841","2"
"3475299","1"
"3476741","7"
"3478954","23"
"3479728","7"
"3481523","1"
"3484910","2"
"3487913","2"
"3488150","1"
"3489344","4"
"3489859","5"
"3495735","5"
"3496408","3"
"3500926","4"
"3501087","3"
"3503010","3"
"3506440","3"
"3508155","2"
"3508589","3"
"3510228","2"
"3510580","2"
"3510706","4"
"3513232","1"
"3516553","1"
"3517350","3"
"3518920","4"
"3525134","4"
"3525826","1"
"3527539","2"
"3529524","2"
"3531506","4"
"3533367","3"
"3538353","4"
"3543791","2"
"3546908","3"
"3549681","5"
"3549721","4"
"3555730","1"
"3556255","2"
"3557725","4"
"3558702","7"
"3561087","5"
"3561697","4"
"3565378","5"
"3566504","11"
"3567184","2"
"3569415","6"
"3569528","4"
"3571080","8"
"3574474","3"
"3579542","1"
"3579561","1"
"3579930","3"
"3580220","6"
"3584263","3"
"3587100","2"
"3589093","1"
"3591220","3"
"3591265","4"
"3594180","3"
"3594884","1"
"3597293","2"
"3597445","0"
"3598581","3"
"3599442","5"
"3602187","1"
"3604436","2"
"3604673","5"
"3604694","2"
"3607518","3"
"3608631","1"
"3608883","2"
"3611244","1"
"3612152","1"
"3612189","2"
"3619219","4"
"3624648","5"
"3624937","1"
"3625644","1"
"3628330","3"
"3629277","7"
"3632283","2"
"3635738","4"
"3637302","2"
"3638457","2"
"3638495","1"
"3640371","2"
"3641749","2"
"3643495","1"
"3644138","4"
"3644367","5"
"3644446","3"
"3646011","2"
"3648430","4"
"3649689","4"
"3652169","2"
"3652440","2"
"3652843","4"
"3654104","1"
"3654197","4"
"3656328","2"
"3657186","2"
"3664038","1"
"3664519","1"
"3665247","13"
"3665766","2"
"3668573","4"
"3671861","3"
"3673332","3"
"3674980","3"
"3678069","3"
"3679284","2"
"3679594","4"
"3682129","1"
"3682157","2"
"3682480","3"
"3687244","2"
"3689150","1"
"3689739","3"
"3689777","1"
"3692526","1"
"3692982","1"
"3698020","1"
"3702168","1"
"3702379","4"
"3703621","3"
"3705547","6"
"3707484","1"
"3715984","1"
"3716665","1"
"3718349","2"
"3719065","1"
"3719362","1"
"3720523","6"
"3727332","3"
"3731171","3"
"3734613","2"
"3736726","2"
"3736831","6"
"3737383","1"
