id,score
"715096","0"
"715264","3"
"721446","11"
"723129","3"
"723653","63"
"724195","0"
"724950","2"
"728143","73"
"728531","6"
"728706","0"
"732223","2"
"732991","1"
"733435","0"
"733463","0"
"734887","0"
"740679","1"
"744050","3"
"745083","2"
"748622","41"
"750919","2"
"752770","1"
"753759","4"
"754118","0"
"762520","1"
"763572","2"
"764565","3"
"767978","2"
"770635","21"
"772858","9"
"774925","6"
"776579","13"
"781312","2"
"784848","1"
"785182","7"
"787894","10"
"789599","1"
"790232","36"
"793932","0"
"795717","8"
"795888","3"
"796934","2"
"800685","140"
"802459","2"
"804155","2"
"804969","6"
"806131","39"
"807943","3"
"808748","1"
"812483","3"
"820334","0"
"823746","19"
"824215","0"
"826323","1"
"828172","15"
"829838","18"
"830074","47"
"832958","4"
"834932","0"
"835124","2"
"839280","0"
"840537","57"
"845344","2"
"848788","9"
"852297","0"
"855302","9"
"855394","6"
"858232","8"
"861221","0"
"861911","12"
"869089","5"
"870648","1"
"871332","1"
"872929","5"
"874634","50"
"877562","0"
"878520","5"
"881734","15"
"884207","2"
"885439","1"
"886893","2"
"893959","47"
"895739","20"
"897157","8"
"897293","5"
"898175","1"
"903650","2"
"904760","3"
"912761","3"
"914509","1"
"918408","0"
"919983","3"
"920542","3"
"925086","4"
"926137","44"
"929433","0"
"932423","2"
"932910","3"
"933199","5"
"933883","25"
"934171","0"
"936253","1"
"938897","0"
"938920","1"
"939040","19"
"941594","989"
"941837","0"
"944162","1"
"946019","3"
"949727","18"
"951487","2"
"953118","12"
"955975","1"
"956639","2"
"963403","5"
"964261","1"
"967497","7"
"968064","1"
"970569","0"
"977007","2"
"978350","24"
"980720","3"
"981704","2"
"982682","20"
"983896","0"
"983964","27"
"984633","8"
"984680","2"
"986866","8"
"992408","4"
"992704","0"
"995501","1"
"1002952","12"
"1003960","0"
"1006120","0"
"1006674","7"
"1006841","8"
"1007066","2"
"1007308","4"
"1013200","2"
"1014593","11"
"1021798","0"
"1021909","0"
"1024073","1"
"1024730","1"
"1026855","43"
"1027138","3"
"1027693","1"
"1033766","1"
"1037250","2"
"1038904","1"
"1040465","1"
"1040724","3"
"1043271","2"
"1048439","2"
"1048549","0"
"1050729","5"
"1052184","5"
"1056190","2"
"1057501","2"
"1057871","1"
"1058071","2"
"1058680","1"
"1061134","2"
"1062589","6"
"1064203","2"
"1066976","0"
"1070486","4"
"1070835","0"
"1072497","1"
"1074542","0"
"1077466","1"
"1078397","4"
"1079131","6"
"1081025","1"
"1081976","0"
"1082386","1"
"1083546","6"
"1084410","0"
"1088945","0"
"1089896","2"
"1090615","1"
"1091106","7"
"1093532","7"
"1096400","5"
"1098452","10"
"1103203","2"
"1103262","1"
"1104565","3"
"1105818","1"
"1111517","1"
"1113405","0"
"1114103","0"
"1115832","1"
"1116101","1"
"1123138","1"
"1126684","8"
"1128789","0"
"1128950","0"
"1130296","11"
"1137830","1"
"1139021","2"
"1139137","3"
"1139622","4"
"1149932","2"
"1152872","2"
"1154281","1"
"1160924","8"
"1163985","1"
"1170738","8"
"1177285","0"
"1180076","17"
"1182584","35"
"1186251","1"
"1188732","4"
"1191822","4"
"1192485","11"
"1193578","1"
"1196418","24"
"1197888","2"
"1198080","1"
"1198900","7"
"1201048","60"
"1203046","0"
"1203120","1"
"1213224","1"
"1215556","3"
"1215570","2"
"1218093","11"
"1219899","254"
"1223586","1"
"1224694","2"
"1226406","11"
"1231735","1"
"1238023","3"
"1240851","1"
"1243971","1"
"1253994","3"
"1255996","4"
"1257812","8"
"1262081","11"
"1262331","2"
"1263750","3"
"1263976","0"
"1265654","2"
"1266605","7"
"1274105","0"
"1275526","3"
"1277276","4"
"1278099","1"
"1278974","5"
"1280702","9"
"1281102","3"
"1282243","1"
"1283594","15"
"1286578","1"
"1289061","216"
"1291363","10"
"1292841","1"
"1293950","55"
"1298450","1"
"1299845","1"
"1301980","0"
"1305354","0"
"1306942","11"
"1314611","1"
"1315604","1"
"1320345","6"
"1323337","5"
"1324098","0"
"1325378","4"
"1327690","1"
"1329285","6"
"1329730","2"
"1331792","0"
"1334651","1"
"1338546","2"
"1338972","0"
"1341622","1"
"1345691","0"
"1346070","8"
"1349397","2"
"1350516","2"
"1354665","0"
"1356102","20"
"1357569","6"
"1359624","7"
"1362262","0"
"1364262","9"
"1364487","0"
"1366182","3"
"1372623","5"
"1378463","2"
"1379907","4"
"1381010","2"
"1382788","15"
"1386978","1"
"1387193","1"
"1391692","10"
"1392074","1"
"1393514","2"
"1394616","2"
"1394916","0"
"1395260","1"
"1396688","3"
"1402696","13"
"1404381","2"
"1405637","1"
"1408492","0"
"1412193","9"
"1418846","0"
"1419800","14"
"1422154","1"
"1424205","2"
"1426984","8"
"1427908","1"
"1428341","0"
"1430095","1"
"1432664","26"
"1435696","10"
"1436383","0"
"1442330","3"
"1442538","3"
"1443411","0"
"1446285","2"
"1448455","37"
"1451067","1"
"1452527","4"
"1453073","109"
"1461272","2"
"1462284","10"
"1463182","1"
"1465638","2"
"1466011","2"
"1468943","1"
"1469899","413"
"1471654","27"
"1472404","1"
"1475128","4"
"1476891","5"
"1478887","1"
"1480750","0"
"1481940","4"
"1483595","6"
"1485419","7"
"1486673","1"
"1487738","1"
"1492878","8"
"1496549","4"
"1497311","7"
"1498306","0"
"1499283","3"
"1503947","1"
"1504097","3"
"1508431","5"
"1508705","0"
"1511283","4"
"1515823","1"
"1521189","5"
"1522127","0"
"1528012","6"
"1530797","0"
"1532137","2"
"1534489","5"
"1536035","0"
"1539263","7"
"1540801","0"
"1543753","6"
"1549442","5"
"1550947","6"
"1551070","4"
"1551463","6"
"1552060","0"
"1556554","25"
"1557487","1"
"1558287","1"
"1558392","1"
"1559705","1"
"1559892","13"
"1559915","12"
"1560875","1"
"1562548","2"
"1563438","20"
"1565052","1"
"1566623","1"
"1573468","7"
"1574958","0"
"1575516","1"
"1577514","3"
"1580720","-1"
"1582511","0"
"1584807","2"
"1586602","4"
"1588126","1"
"1595013","13"
"1597727","0"
"1598231","34"
"1602880","3"
"1602901","13"
"1603801","0"
"1606093","5"
"1606494","1"
"1617390","0"
"1619117","0"
"1619418","2"
"1623230","-1"
"1623958","0"
"1628566","4"
"1629075","0"
"1631406","1"
"1634425","8"
"1638434","0"
"1640342","2"
"1641415","2"
"1642598","10"
"1645007","50"
"1645830","1"
"1646274","18"
"1650780","0"
"1651442","1"
"1656426","0"
"1657322","0"
"1660405","1"
"1674625","1"
"1675229","3"
"1677195","-2"
"1679296","3"
"1680022","1"
"1688484","0"
"1688568","6"
"1688626","1"
"1690138","0"
"1691229","2"
"1693861","4"
"1695014","6"
"1700882","6"
"1702415","2"
"1704264","4"
"1705054","0"
"1706613","29"
"1707062","0"
"1716735","4"
"1721078","3"
"1722908","0"
"1723721","13"
"1725263","0"
"1726406","0"
"1732182","0"
"1733957","8"
"1735572","1"
"1736161","11"
"1737199","3"
"1741160","11"
"1742214","1"
"1745440","0"
"1745452","2"
"1745743","23"
"1746438","0"
"1747179","1"
"1748500","2"
"1753822","4"
"1757341","6"
"1757618","5"
"1760458","0"
"1761155","2"
"1762588","1"
"1773775","1"
"1778778","0"
"1783137","20"
"1794964","0"
"1795492","0"
"1795690","3"
"1795970","2"
"1796197","2"
"1798381","2"
"1800922","3"
"1802264","1"
"1804163","1"
"1807046","1"
"1809091","2"
"1809843","12"
"1811646","1"
"1815620","1"
"1821483","1"
"1823368","0"
"1824796","5"
"1829879","0"
"1831478","1"
"1836223","1"
"1843078","2"
"1843218","1"
"1843771","0"
"1844778","0"
"1845981","1"
"1848593","0"
"1853945","2"
"1854491","5"
"1856989","0"
"1859473","1"
"1862541","2"
"1862710","10"
"1863130","1"
"1864700","10"
"1867445","2"
"1868320","4"
"1869947","4"
"1872592","0"
"1878283","1"
"1892347","1"
"1892886","1"
"1893405","1"
"1897777","6"
"1898659","3"
"1898695","-1"
"1901761","0"
"1902453","2"
"1903194","4"
"1904231","0"
"1905171","1"
"1906027","0"
"1906691","1"
"1906927","11"
"1911382","27"
"1913894","2"
"1921043","-1"
"1923046","0"
"1923435","38"
"1925104","16"
"1927246","1"
"1928990","0"
"1930005","24"
"1936633","1"
"1937243","6"
"1938430","6"
"1941499","22"
"1946720","2"
"1949640","25"
"1951487","3"
"1952168","1"
"1953954","46"
"1954971","8"
"1955343","2"
"1962852","0"
"1969375","3"
"1971657","4"
"1973031","3"
"1973748","0"
"1985812","4"
"1995639","2"
"1997154","1"
"1997786","15"
"1999096","12"
"1999234","2"
"1999961","1"
"2000431","1"
"2000875","2"
"2003776","6"
"2004080","0"
"2006473","2"
"2008173","41"
"2008519","9"
"2011862","2"
"2015984","1"
"2017094","34"
"2018241","4"
"2021392","0"
"2022009","2"
"2023549","15"
"2037072","14"
"2037162","3"
"2041072","0"
"2042243","4"
"2043557","3"
"2043595","4"
"2044517","3"
"2045221","1"
"2050652","1"
"2052213","13"
"2055258","2"
"2055423","0"
"2064198","0"
"2069217","3"
"2074207","0"
"2074932","7"
"2079336","0"
"2079366","7"
"2082262","5"
"2086288","2"
"2087182","3"
"2093732","10"
"2095419","4"
"2095430","0"
"2096905","5"
"2100433","0"
"2100632","3"
"2103001","1"
"2103621","8"
"2104520","1"
"2104982","4"
"2107162","1"
"2108047","6"
"2108946","0"
"2108969","0"
"2109668","13"
"2112436","4"
"2112685","34"
"2116655","0"
"2118302","0"
"2119920","2"
"2120655","21"
"2121867","2"
"2123362","7"
"2123586","7"
"2128243","1"
"2130043","3"
"2130267","0"
"2131522","7"
"2131843","7"
"2134553","2"
"2140244","3"
"2140713","4"
"2141808","2"
"2142475","6"
"2144101","2"
"2145121","0"
"2145780","2"
"2151171","1"
"2151580","0"
"2153681","2"
"2155509","5"
"2155678","3"
"2157272","3"
"2159724","4"
"2161198","1"
"2161246","0"
"2171303","2"
"2173330","4"
"2173465","1"
"2175651","1"
"2185421","2"
"2186130","4"
"2187322","1"
"2188334","1"
"2189408","2"
"2192354","9"
"2192584","2"
"2192948","13"
"2197689","6"
"2200256","11"
"2203320","15"
"2203578","8"
"2206586","4"
"2206712","9"
"2209105","4"
"2214843","12"
"2218228","5"
"2220664","4"
"2221730","4"
"2222040","5"
"2224165","1"
"2225047","4"
"2226883","1"
"2229155","1"
"2230912","19"
"2240401","4"
"2243127","2"
"2250752","3"
"2252907","1"
"2252966","3"
"2253163","5"
"2256305","74"
"2258781","6"
"2258808","2"
"2260799","5"
"2262672","0"
"2263018","3"
"2270648","1"
"2271875","5"
"2275244","7"
"2276594","4"
"2280007","0"
"2281728","0"
"2284901","2"
"2291110","10"
"2292760","1"
"2296988","0"
"2300952","2"
"2301765","6"
"2304699","4"
"2308068","1"
"2311477","-1"
"2311492","10"
"2312145","5"
"2312161","0"
"2313849","1"
"2321509","4"
"2321816","0"
"2325507","0"
"2326594","1"
"2326968","3"
"2327258","1"
"2327931","8"
"2329163","5"
"2329197","8"
"2329204","3"
"2329582","58"
"2330431","0"
"2330994","1"
"2333196","4"
"2333586","7"
"2336008","4"
"2337559","4"
"2339030","0"
"2342816","2"
"2344214","2"
"2346451","0"
"2347230","3"
"2347964","4"
"2349325","1"
"2349956","4"
"2350559","0"
"2351791","1"
"2360325","0"
"2360861","17"
"2363225","1"
"2365954","1"
"2369373","6"
"2374697","4"
"2375541","19"
"2377062","2"
"2377881","62"
"2381199","2"
"2381394","7"
"2382358","1"
"2386189","1"
"2389658","0"
"2390742","5"
"2395115","15"
"2396570","1"
"2397822","228"
"2397902","3"
"2398037","-2"
"2399886","0"
"2400469","0"
"2404155","10"
"2404610","4"
"2408027","4"
"2414569","10"
"2415261","9"
"2415310","5"
"2416227","6"
"2427714","2"
"2428259","3"
"2433602","3"
"2434154","9"
"2435850","2"
"2437492","3"
"2438846","2"
"2445217","0"
"2448132","0"
"2451446","1"
"2451747","0"
"2456954","43"
"2458087","2"
"2458329","1"
"2458582","5"
"2460911","19"
"2463229","0"
"2463687","3"
"2464505","1"
"2464914","1"
"2466443","3"
"2467817","0"
"2468956","5"
"2479348","79"
"2485445","2"
"2498009","4"
"2501871","1"
"2504869","1"
"2510311","3"
"2512428","1"
"2513279","3"
"2519145","0"
"2522754","3"
"2524013","1"
"2524182","0"
"2524796","0"
"2528622","3"
"2532534","3"
"2533262","0"
"2540744","5"
"2547555","0"
"2547665","1"
"2548475","4"
"2551368","4"
"2556015","8"
"2558970","9"
"2561935","7"
"2563676","1"
"2564085","1"
"2568835","2"
"2568841","9"
"2568954","1"
"2569360","5"
"2572099","31"
"2575435","3"
"2575476","0"
"2579103","11"
"2582079","4"
"2587838","0"
"2589903","2"
"2589928","6"
"2593016","4"
"2596812","1"
"2597047","2"
"2602656","1"
"2608419","0"
"2612807","3"
"2621706","5"
"2622555","2"
"2624742","5"
"2624779","0"
"2626792","5"
"2632699","1"
"2634203","10"
"2636973","1"
"2641720","10"
"2645663","4"
"2647158","54"
"2654144","3"
"2654397","5"
"2659477","5"
"2674959","0"
"2675105","3"
"2676732","0"
"2678426","3"
"2679050","1"
"2685592","0"
"2686877","3"
"2687196","2"
"2691947","0"
"2699338","3"
"2700177","10"
"2701373","29"
"2703863","2"
"2711709","6"
"2715143","2"
"2715368","6"
"2722346","1"
"2725310","0"
"2725597","1"
"2727043","8"
"2727537","11"
"2728481","1"
"2730498","0"
"2733947","8"
"2735811","5"
"2737095","1"
"2741588","2"
"2742749","4"
"2743944","0"
"2743973","9"
"2744420","1"
"2745748","1"
"2746932","5"
"2749769","5"
"2759760","6"
"2760701","6"
"2761458","14"
"2764327","0"
"2765867","1"
"2766976","2"
"2767811","0"
"2768807","26"
"2769144","0"
"2769461","6"
"2770328","6"
"2770550","1"
"2775242","5"
"2775512","1"
"2775595","7"
"2776385","1"
"2780247","1"
"2784207","2"
"2785978","1"
"2791745","14"
"2791793","2"
"2792084","6"
"2796859","0"
"2797684","0"
"2797764","5"
"2799814","5"
"2800398","0"
"2800650","0"
"2802298","6"
"2803573","2"
"2806842","18"
"2808691","4"
"2815366","396"
"2815523","3"
"2821954","3"
"2821996","2"
"2826889","1"
"2832938","2"
"2833221","1"
"2833669","5"
"2834034","13"
"2838754","1"
"2845885","5"
"2846745","0"
"2848481","2"
"2848609","2"
"2853229","0"
"2854364","1"
"2858345","22"
"2858474","0"
"2860354","-1"
"2860943","178"
"2862690","3"
"2864007","1"
"2864743","3"
"2864976","2"
"2868416","6"
"2870880","2"
"2874374","4"
"2876039","1"
"2882651","2"
"2889680","2"
"2889933","1"
"2890744","0"
"2891184","2"
"2892720","3"
"2896641","2"
"2900731","0"
"2902406","0"
"2904301","9"
"2904425","5"
"2910008","0"
"2911313","21"
"2911537","5"
"2912167","7"
"2913317","2"
"2915036","2"
"2924410","3"
"2925763","5"
"2926402","2"
"2926704","4"
"2927714","1"
"2929993","0"
"2929996","65"
"2931262","2"
"2932134","6"
"2935220","13"
"2935449","2"
"2936747","5"
"2937311","2"
"2938563","3"
"2939580","1"
"2944249","3"
"2944891","0"
"2945393","3"
"2950246","6"
"2950812","0"
"2951388","-1"
"2951917","39"
"2952189","0"
"2953015","2"
"2958922","5"
"2962038","7"
"2963116","0"
"2964424","0"
"2967354","1"
"2968336","14"
"2972055","0"
"2973993","3"
"2977095","1"
"2977370","1"
"2978441","0"
"2979964","0"
"2980848","1"
"2981132","3"
"2981762","2"
"2986626","1"
"2989053","0"
"2990070","1"
"2990537","1"
"2998999","7"
"3002067","362"
"3002828","4"
"3006407","16"
"3018173","9"
"3018438","3"
"3024833","2"
"3025489","1"
"3031648","1"
"3034238","3"
"3034947","3"
"3035314","4"
"3039545","0"
"3044674","1"
"3047393","1"
"3048078","3"
"3049413","2"
"3052212","0"
"3053972","7"
"3055385","0"
"3058290","0"
"3059483","5"
"3062609","1"
"3063316","1"
"3064167","1"
"3069981","6"
"3072786","0"
"3073477","2"
"3074703","2"
"3076581","0"
"3076771","-2"
"3078677","5"
"3085370","4"
"3087215","12"
"3087270","1"
"3096696","10"
"3100128","0"
"3101360","6"
"3107522","4"
"3108490","9"
"3109232","1"
"3110153","1"
"3111869","7"
"3113374","3"
"3116068","2"
"3127267","4"
"3128758","0"
"3129100","1"
"3129646","2"
"3130459","0"
"3131588","1"
"3135582","2"
"3135626","10"
"3135933","1"
"3139759","-3"
"3142602","2"
"3144283","18"
"3145867","4"
"3146105","4"
"3151407","3"
"3152284","2"
"3153105","1"
"3154599","3"
"3154998","11"
"3160545","3"
"3164489","1"
"3168369","2"
"3170196","2"
"3170804","4"
"3170925","8"
"3171481","3"
"3172710","6"
"3173590","3"
"3174943","-1"
"3175737","10"
"3177431","1"
"3178200","17"
"3178367","0"
"3179883","0"
"3181535","-1"
"3186870","2"
"3190821","2"
"3190938","2"
"3193374","8"
"3194040","2"
"3195608","2"
"3196846","4"
"3200936","4"
"3201896","8"
"3204456","7"
"3204928","6"
"3205349","1"
"3207346","4"
"3210795","14"
"3214450","0"
"3216380","22"
"3219896","1"
"3224648","4"
"3224983","0"
"3226886","2"
"3236088","11"
"3239767","1"
"3240026","2"
"3242732","1"
"3246739","3"
"3247471","2"
"3248284","4"
"3255234","2"
"3255283","2"
"3261880","0"
"3269578","55"
"3272940","2"
"3276088","6"
"3277143","2"
"3282710","0"
"3283425","0"
"3283562","8"
"3283787","63"
"3285805","4"
"3286370","1"
"3291994","1"
"3292830","0"
"3294165","3"
"3298486","1"
"3299054","9"
"3302408","4"
"3305760","1"
"3306902","1"
"3311158","1"
"3315660","0"
"3315829","2"
"3316064","6"
"3319288","2"
"3327423","0"
"3328000","0"
"3329269","6"
"3331548","6"
"3334237","10"
"3334349","0"
"3335364","6"
"3336391","6"
"3346244","1"
"3351127","5"
"3353758","2"
"3356736","4"
"3358730","2"
"3362873","1"
"3363344","0"
"3366795","0"
"3368075","1"
"3368254","3"
"3371660","0"
"3372003","0"
"3380631","16"
"3385593","18"
"3391345","1"
"3391427","4"
"3392696","1"
"3393557","6"
"3393790","1"
"3400675","3"
"3406534","257"
"3407200","0"
"3408927","6"
"3413297","27"
"3417521","9"
"3418557","176"
"3419578","19"
"3423999","6"
"3426814","1"
"3431842","6"
"3433489","1"
"3434434","2"
"3436710","0"
"3437819","0"
"3441501","12"
"3442172","3"
"3443356","1"
"3444520","8"
"3448382","6"
"3450845","3"
"3451211","11"
"3462701","1"
"3463614","0"
"3466975","3"
"3469468","4"
"3470431","13"
"3471020","0"
"3471093","4"
"3472151","1"
"3474355","7"
"3474610","2"
"3477522","25"
"3484171","9"
"3489620","1"
"3490887","5"
"3490996","2"
"3496807","0"
"3502399","2"
"3503006","3"
"3503229","1"
"3503656","-7"
"3508510","2"
"3511573","0"
"3515694","4"
"3520669","3"
"3523962","1"
"3527782","0"
"3528700","2"
"3529126","0"
"3529346","2"
"3533665","0"
"3534979","0"
"3540339","34"
"3541763","1"
"3543000","0"
"3548839","1"
"3549161","3"
"3549633","3"
"3550497","8"
"3552332","0"
"3558481","1"
"3561771","7"
"3568098","2"
"3569324","1"
"3569783","7"
"3570655","1"
"3574735","1"
"3575990","1"
"3577289","6"
"3579199","0"
"3579687","6"
"3586839","0"
"3590422","0"
"3593964","3"
"3596640","1"
"3597553","0"
"3601963","4"
"3602062","1"
"3605579","0"
"3614080","5"
"3619265","4"
"3622970","2"
"3623037","0"
"3623236","29"
"3625658","19"
"3630141","1"
"3633572","1"
"3636286","16"
"3636478","6"
"3637605","9"
"3637918","1"
"3637969","3"
"3638281","9"
"3638308","4"
"3639054","2"
"3640156","5"
"3640561","1"
"3640993","31"
"3640995","2"
"3647984","0"
"3651561","2"
"3652166","0"
"3652944","57"
"3654835","2"
"3655008","0"
"3655012","0"
"3661960","4"
"3669279","1"
"3669905","0"
"3673251","2"
"3676004","8"
"3676042","0"
"3678190","2"
"3679521","0"
"3681358","2"
"3684645","2"
"3684898","1"
"3687940","8"
"3688447","0"
"3690161","8"
"3690396","0"
"3691587","7"
"3692347","0"
"3692969","0"
"3693741","2"
"3705209","1"
"3705356","66"
"3705465","2"
"3705492","1"
"3707717","1"
"3709277","0"
"3715920","134"
"3718120","3"
"3720720","190"
"3721542","1"
"3724326","5"
"3725160","0"
"3737067","1"
"3743659","0"
"3746714","0"
"3748039","5"
"3748043","10"
"3748682","1"
"3753886","15"
"3755305","5"
"3757474","0"
"3757592","0"
"3758575","2"
"3760504","0"
"3760593","24"
"3764105","6"
"3765085","0"
"3767021","2"
"3767047","0"
"3768912","6"
"3769089","2"
"3772191","0"
"3774556","3"
"3774815","3"
"3778311","2"
"3779581","2"
"3786601","1"
"3787346","9"
"3787873","0"
"3790962","3"
"3795209","3"
"3795993","14"
"3796749","1"
"3797098","14"
"3797115","1"
"3798193","0"
"3804442","23"
"3810178","0"
"3810459","0"
"3811708","3"
"3812449","0"
"3812756","1"
"3812849","47"
"3817267","0"
"3817642","5"
"3818165","2"
"3818428","5"
"3818485","4"
"3818946","4"
"3823961","1"
"3823969","2"
"3824694","1"
"3835742","2"
"3837789","18"
"3841235","2"
"3847631","1"
"3848521","0"
"3848710","3"
"3854418","1"
"3863780","4"
"3867714","5"
"3868829","1"
"3873156","3"
"3873955","2"
"3878674","2"
"3881077","1"
"3882222","0"
"3884577","4"
"3884916","3"
"3889809","2"
"3891345","0"
"3893903","9"
"3894748","1"
"3895494","1"
"3896287","4"
"3903973","1"
"3915644","2"
"3916736","2"
"3917617","9"
"3917742","1"
"3922872","5"
"3925173","18"
"3926615","1"
"3928920","3"
"3929872","1"
"3931119","0"
"3934331","54"
"3934735","3"
"3936515","3"
"3936788","0"
"3940124","2"
"3944405","3"
"3945437","2"
"3947947","6"
"3962520","0"
"3965403","2"
"3969601","3"
"3970429","-4"
"3973421","1"
"3974075","1"
"3978354","26"
"3979231","1"
"3983933","2"
"3987552","1"
"3987776","0"
"3990337","20"
"3993005","7"
"3996908","0"
"3999733","4"
"4000025","1"
"4003048","1"
"4003247","0"
"4007291","0"
"4007390","2"
"4008013","0"
"4009016","6"
"4014128","3"
"4019128","1"
"4019614","4"
"4021027","3"
"4024843","3"
"4027756","8"
"4029956","2"
"4030945","4"
"4032094","-1"
"4033080","1"
"4033419","2"
"4033553","3"
"4038981","38"
"4040964","1"
"4050757","1"
"4052676","3"
"4053822","5"
"4055513","5"
"4057968","0"
"4068201","1"
"4069647","2"
"4075917","4"
"4081333","0"
"4083520","1"
"4083643","4"
"4084979","28"
"4085630","4"
"4086193","0"
"4088835","1"
"4089354","1"
"4090415","2"
"4094459","0"
"4099333","40"
"4103003","1"
"4105402","2"
"4105928","1"
"4113225","6"
"4114501","3"
"4115023","0"
"4118932","2"
"4121979","1"
"4122623","0"
"4122690","5"
"4123806","4"
"4124184","12"
"4125888","2"
"4127874","0"
"4128497","1"
"4130203","1"
"4130783","1"
"4134335","1"
"4136582","2"
"4140023","7"
"4141304","0"
"4146656","0"
"4146969","1"
"4147387","19"
"4147733","0"
"4148249","2"
"4148474","0"
"4149688","1"
"4150395","0"
"4151147","0"
"4151234","5"
"4153568","1"
"4153628","6"
"4155394","3"
"4157558","1"
"4165680","2"
"4169376","2"
"4170135","2"
"4170418","5"
"4176574","14"
"4182239","0"
"4188659","7"
"4193442","1"
"4194824","6"
"4196027","6"
"4196456","1"
"4197991","2"
"4198562","13"
"4199818","0"
"4201042","4"
"4207485","25"
"4208365","1"
"4209287","4"
"4210653","4"
"4210769","1"
"4213453","3"
"4215483","1"
"4218136","10"
"4222967","1"
"4224053","0"
"4224276","0"
"4224533","1"
"4226557","0"
"4229018","4"
"4229660","2"
"4229966","2"
"4231018","0"
"4232244","10"
"4233663","1"
"4236157","1"
"4238112","5"
"4240757","0"
"4240861","5"
"4243386","1"
"4246887","2"
"4247704","8"
"4249160","5"
"4254632","1"
