id,favorite
"678400","3"
"679270",""
"679756","2"
"681231",""
"693270","2"
"698700","9"
"698720","1"
"701580","6"
"702421","7"
"703704",""
"704831","1"
"707072",""
"707587","10"
"707785","1"
"708441",""
"709456","1"
"712504","1"
"714704","1"
"715634","2"
"721895",""
"725625","1"
"725875","1"
"726662","2"
"730206","1"
"732561","5"
"733971",""
"735193",""
"735405",""
"738500","6"
"742730",""
"746193",""
"746347","7"
"746816","2"
"749618","1"
"752276","1"
"753719",""
"756850","5"
"757318","1"
"758823","1"
"759800",""
"761313","7"
"761889",""
"762459","6"
"764564","1"
"770900","4"
"771069","11"
"771466",""
"771535",""
"772502","1"
"772888",""
"773912","3"
"774615",""
"774627","1"
"778991",""
"781690",""
"782930","1"
"787471",""
"788459",""
"788808","9"
"799325","2"
"804130",""
"804456",""
"805324","7"
"807447","2"
"809602",""
"811988",""
"815985",""
"819765","0"
"821579","1"
"824688",""
"825709","1"
"827518",""
"833786","2"
"833835",""
"835012","0"
"835826","6"
"836459",""
"839499","3"
"840279","3"
"843317",""
"846314",""
"846460",""
"847306",""
"849987",""
"850256",""
"853861",""
"856912","4"
"859652",""
"867171","7"
"869470",""
"871388","3"
"875983","2"
"876557","1"
"878430","1"
"879321",""
"883986",""
"884209","1"
"884927","2"
"885300","5"
"885485","9"
"885532","24"
"888473","2"
"890085","8"
"890396",""
"890889",""
"890938","6"
"891018","1"
"892469",""
"893588","1"
"894047","0"
"896821",""
"897740",""
"900367","1"
"905029",""
"905851",""
"906210",""
"906900","3"
"908448",""
"910208",""
"911946","1"
"915999","2"
"916061","3"
"916834",""
"917857",""
"920954","1"
"922231",""
"923154","2"
"924081","10"
"926956",""
"932339","9"
"933199",""
"935010","2"
"940174",""
"940529",""
"944679","1"
"944745","1"
"948041",""
"948507","1"
"949064","1"
"949569","3"
"950662","3"
"955399","4"
"955632",""
"957884",""
"959916","3"
"962230","10"
"965186",""
"965500","2"
"968666",""
"970308","2"
"975618",""
"976011","3"
"979910","4"
"982260","3"
"982416",""
"983342","2"
"985074",""
"985628","1"
"986468",""
"990705","33"
"991434","1"
"992019","296"
"992997",""
"995035","1"
"995372","1"
"998084","1"
"1005129",""
"1008668","27"
"1012363","6"
"1012792","5"
"1013766","2"
"1017321",""
"1018763","2"
"1019378",""
"1019707","11"
"1022994",""
"1029293",""
"1035807","0"
"1037855","2"
"1038307","7"
"1043621","4"
"1045139",""
"1052700","3"
"1053556","3"
"1054394","1"
"1054928","1"
"1056317","1"
"1056547","2"
"1058961",""
"1062254","2"
"1062642",""
"1063014","1"
"1066652","1"
"1067965",""
"1073504","1"
"1074831","19"
"1075245","15"
"1077413",""
"1077438",""
"1080014","2"
"1086084","2"
"1088000",""
"1088041",""
"1088119",""
"1088144","3"
"1088170",""
"1088726",""
"1092817","1"
"1093419",""
"1095745","1"
"1097781",""
"1099028",""
"1102429",""
"1102781","92"
"1103355","1"
"1103991",""
"1113902","7"
"1116110",""
"1116128","1"
"1116350",""
"1117645","3"
"1118028","13"
"1119656",""
"1120190","6"
"1120381",""
"1122902","1"
"1127133",""
"1128441",""
"1132054",""
"1132111","5"
"1132766",""
"1137707","2"
"1139632",""
"1140487",""
"1142788",""
"1143417","2"
"1145132","8"
"1147220","2"
"1147308","2"
"1148820","33"
"1151450","7"
"1155746",""
"1157563","1"
"1158258","0"
"1161294",""
"1167641","3"
"1167777",""
"1171474","1"
"1178789","3"
"1179859","3"
"1182226","0"
"1182401","1"
"1183007","6"
"1185775",""
"1192141","1"
"1196217",""
"1196228",""
"1198375","4"
"1199886","6"
"1200545",""
"1201676","1"
"1201685","4"
"1205135","98"
"1205263",""
"1206494","2"
"1209887",""
"1211518",""
"1211592",""
"1212532","12"
"1214026","3"
"1214582","4"
"1214595",""
"1214974",""
"1215134",""
"1216903","1"
"1217170",""
"1219377","3"
"1220092",""
"1221447","27"
"1225378","0"
"1229691","84"
"1229828","0"
"1230098",""
"1230997","11"
"1231178","12"
"1231955","3"
"1240284",""
"1241018",""
"1242529",""
"1242667",""
"1243961",""
"1244607","0"
"1246463","2"
"1249875",""
"1251857",""
"1252335","24"
"1255864",""
"1257287","2"
"1258411","3"
"1259538","1"
"1264089",""
"1265488","3"
"1265792","1"
"1266117","1"
"1266367","1"
"1270755",""
"1274547","1"
"1275532",""
"1276039",""
"1276798","6"
"1277226","4"
"1277366","1"
"1277378","1"
"1284771","2"
"1285878",""
"1287620","1"
"1288533","1"
"1291584","3"
"1291634",""
"1292792","1"
"1294360","2"
"1294407","1"
"1299876","1"
"1301080","1"
"1306823","5"
"1307495",""
"1314591",""
"1314978",""
"1316904","1"
"1321042",""
"1321669","1"
"1321821",""
"1323925",""
"1329833","3"
"1330612","4"
"1331081","1"
"1332973",""
"1333577","4"
"1333617","1"
"1340855",""
"1342190","1"
"1343223","12"
"1347098",""
"1348670",""
"1349130","1"
"1349586",""
"1351453",""
"1354039","3"
"1355667","2"
"1356690","0"
"1357553",""
"1357846",""
"1361772","1"
"1363452","1"
"1366727","9"
"1368164","3"
"1372307","2"
"1374288","2"
"1376746",""
"1379952","22"
"1380443","1"
"1381335",""
"1381448","6"
"1382538","7"
"1387135",""
"1387258","7"
"1395278","23"
"1399278",""
"1400481","1"
"1406063",""
"1406293","0"
"1413320",""
"1416060","5"
"1420499",""
"1422391",""
"1426025","2"
"1429332",""
"1429610","1"
"1431486","1"
"1432545","1"
"1435753","5"
"1436069",""
"1441411",""
"1441863","1"
"1441990",""
"1444153","7"
"1450213",""
"1451189",""
"1453649","2"
"1459739","54"
"1462637",""
"1465488",""
"1469410",""
"1470939","6"
"1473268","1"
"1474801",""
"1479234","3"
"1483321",""
"1486188",""
"1490870",""
"1492627",""
"1494194","0"
"1494705","1"
"1495371","1"
"1496021","1"
"1496488",""
"1499369",""
"1500740",""
"1500954","0"
"1501550","4"
"1503214","0"
"1505529","2"
"1507096","2"
"1508477","0"
"1508825","2"
"1511283",""
"1514112",""
"1516661","6"
"1519605",""
"1520973","1"
"1526069","0"
"1531820",""
"1533744","7"
"1535326","1"
"1540491","4"
"1545273",""
"1547598",""
"1548075",""
"1554648",""
"1554970",""
"1556683",""
"1558111",""
"1558207","5"
"1562064","3"
"1562617","5"
"1563560","3"
"1565052","1"
"1566923","2"
"1566934","21"
"1568942",""
"1569436",""
"1569736",""
"1571999","1"
"1581136","1"
"1582593",""
"1583812",""
"1583841",""
"1584159",""
"1587540",""
"1588097","1"
"1588294",""
"1588728",""
"1592608","7"
"1593183","2"
"1593429","0"
"1596187","3"
"1598236","2"
"1598524","1"
"1603585",""
"1608370",""
"1608522","2"
"1610682",""
"1611365","1"
"1616473","2"
"1623161",""
"1624099",""
"1625638",""
"1626575","71"
"1631134","0"
"1631624",""
"1637596","1"
"1638971","7"
"1640342","1"
"1642635",""
"1643647","1"
"1644915","1"
"1645161","90"
"1645785",""
"1647568",""
"1647727",""
"1650854","2"
"1656508",""
"1659470","1"
"1662076","1"
"1662133",""
"1664255","3"
"1666203",""
"1666559",""
"1667144",""
"1671504",""
"1672751",""
"1675085",""
"1675160","0"
"1677594",""
"1679844",""
"1680190",""
"1681074",""
"1683724","8"
"1687036","1"
"1687432",""
"1689450","20"
"1689590",""
"1689685","0"
"1690222",""
"1693861","1"
"1694850",""
"1695572","1"
"1701437","5"
"1704107","3"
"1704502",""
"1708035",""
"1708415",""
"1715941",""
"1717805",""
"1719900","1"
"1723323","2"
"1725853",""
"1727831","2"
"1730486","3"
"1734936","2"
"1744218","1"
"1744325",""
"1749297",""
"1750357","1"
"1751364","1"
"1752621",""
"1753726","2"
"1754004","1"
"1754915",""
"1755757","2"
"1757510",""
"1757803",""
"1759836","1"
"1760785","9"
"1762084",""
"1763134","2"
"1765278","1"
"1773379","0"
"1774876","2"
"1778283",""
"1780782","3"
"1784578","3"
"1785555","8"
"1786152","2"
"1786697","1"
"1788075",""
"1793033",""
"1796203",""
"1797335","1"
"1797677","4"
"1797986","2"
"1800013","5"
"1802036","2"
"1802500","8"
"1809500",""
"1812541","7"
"1813393","4"
"1814803",""
"1818482",""
"1819122","1"
"1821178",""
"1821179",""
"1821545","3"
"1822457","4"
"1824579","1"
"1825000","4"
"1826044","6"
"1826893","1"
"1828005","2"
"1828455","3"
"1830050","11"
"1832640",""
"1837750","1"
"1839038","3"
"1841306",""
"1842365","2"
"1843723","1"
"1845098",""
"1846035","1"
"1849117",""
"1853357",""
"1855880","1"
"1856570","0"
"1860470","9"
"1867589",""
"1868371",""
"1869239","0"
"1871714",""
"1872150","1"
"1873794","4"
"1879207",""
"1886119",""
"1890565","2"
"1893514",""
"1900179",""
"1901761",""
"1906342",""
"1908909","0"
"1909084","5"
"1909484","1"
"1912202",""
"1912293",""
"1912785","2"
"1913087",""
"1913244","2"
"1914257",""
"1915985","1"
"1917391","14"
"1917937","1"
"1918113","3"
"1918542","5"
"1921043",""
"1930108","1"
"1932200",""
"1932493","2"
"1933926",""
"1934825","2"
"1941669",""
"1941938","1"
"1942442","1"
"1945341",""
"1955010","1"
"1958962","3"
"1960885",""
"1962299","8"
"1968904",""
"1973758",""
"1974004",""
"1975736",""
"1976709",""
"1980001",""
"1981597","0"
"1984984","1"
"1994776","3"
"1996344","5"
"1996608","2"
"1998901",""
"2000622","4"
"2002977","2"
"2003262","27"
"2005054","8"
"2008579",""
"2011259","1"
"2011407",""
"2011505",""
"2017904",""
"2018241",""
"2018910",""
"2020216","3"
"2022730","1"
"2022916","1"
"2023109",""
"2025934",""
"2029432",""
"2033809","1"
"2034360","3"
"2043548","2"
"2043648","1"
"2043755",""
"2046092","1"
"2053272",""
"2055083","1"
"2055300",""
"2060982",""
"2063252",""
"2074712",""
"2083050",""
"2085741","3"
"2087015","1"
"2087736","0"
"2089411",""
"2089526",""
"2090138","3"
"2092143",""
"2096729",""
"2100184","8"
"2103632",""
"2105375","1"
"2109308","5"
"2112186",""
"2115206","1"
"2121535",""
"2121818",""
"2124165",""
"2128520","1"
"2130123","1"
"2135249",""
"2137357","15"
"2140085","3"
"2140462","0"
"2146863","2"
"2152400",""
"2152835","1"
"2161149",""
"2161813","0"
"2162672","2"
"2162826",""
"2169376",""
"2169445",""
"2172569","32"
"2172660",""
"2172863","0"
"2173052",""
"2175638",""
"2175825","1"
"2177845","1"
"2179649","8"
"2179759",""
"2183890","23"
"2183933",""
"2186420",""
"2187200","31"
"2188095","1"
"2188507","22"
"2188893",""
"2189934",""
"2197383",""
"2200329",""
"2202635",""
"2203639","1"
"2205366","1"
"2214060",""
"2216107",""
"2228860","6"
"2233761","11"
"2234595",""
"2234605","1"
"2234638",""
"2237788","1"
"2238710",""
"2244293","5"
"2245737","1"
"2247697","2"
"2255058",""
"2255103",""
"2255721",""
"2259203",""
"2262724","1"
"2263010","5"
"2264038","4"
"2267637","5"
"2268266","1"
"2270424",""
"2279070","1"
"2281940",""
"2292495","63"
"2292723","1"
"2295790","1"
"2300036","1"
"2306579","3"
"2310452",""
"2310471",""
"2310798","5"
"2312650","0"
"2316241","4"
"2318291",""
"2319001","1"
"2325463",""
"2326584","7"
"2328788",""
"2334536","2"
"2334804","1"
"2336633","3"
"2336678","38"
"2339744","1"
"2345773","4"
"2345984",""
"2346558","2"
"2356786",""
"2357750","2"
"2366223","1"
"2367643",""
"2370163","1"
"2373504",""
"2374108",""
"2376992",""
"2377295","1"
"2382695","4"
"2383921","2"
"2385964","2"
"2388680",""
"2389064",""
"2389561",""
"2390279",""
"2390911",""
"2391438",""
"2392100","32"
"2392665","1"
"2393406","1"
"2394163","5"
"2399125",""
"2404808",""
"2409719","3"
"2409792",""
"2413199","2"
"2417730",""
"2418337","3"
"2421273",""
"2423338","0"
"2423433",""
"2428621",""
"2431991",""
"2435241",""
"2435283","8"
"2435536",""
"2436020","2"
"2436577","1"
"2440207",""
"2440891",""
"2441317",""
"2442490",""
"2449169","1"
"2451588","1"
"2451693",""
"2452814",""
"2453408",""
"2463420",""
"2471834",""
"2472111",""
"2475695",""
"2478989",""
"2479491","1"
"2485504",""
"2486091",""
"2486887",""
"2489884",""
"2489886","1"
"2494207",""
"2494877","0"
"2495283","1"
"2498941",""
"2499036","1"
"2501087",""
"2501871",""
"2502558",""
"2502938","4"
"2503949","2"
"2509916","2"
"2510094",""
"2510683","0"
"2511126","1"
"2512026","2"
"2513167",""
"2513181",""
"2517128","0"
"2521871",""
"2523756",""
"2525520",""
"2526110","3"
"2528186","3"
"2528405","1"
"2530458",""
"2530818",""
"2533049","12"
"2533872",""
"2536401","0"
"2536522","11"
"2540611","0"
"2541230","5"
"2541742","4"
"2544568",""
"2545580","1"
"2547295","2"
"2548422",""
"2552306",""
"2556357","2"
"2556547",""
"2558243","2"
"2559337",""
"2563584","4"
"2565478","3"
"2565481","0"
"2568337","1"
"2569140","1"
"2569623","3"
"2569678",""
"2573208",""
"2575663","1"
"2579453","16"
"2581942",""
"2584630","1"
"2585306",""
"2592700","1"
"2594956","2"
"2599706","1"
"2599990","2"
"2600227","1"
"2601851",""
"2603071",""
"2604742",""
"2609353",""
"2609507",""
"2609834","5"
"2610948","2"
"2615073",""
"2615666",""
"2615956",""
"2616134",""
"2619064","1"
"2621703",""
"2626981","1"
"2630238",""
"2632626",""
"2635881",""
"2636322",""
"2638967","4"
"2640601","0"
"2641452",""
"2641832",""
"2647941",""
"2648440","1"
"2648524","1"
"2649094",""
"2650806",""
"2652138","2"
"2654009","10"
"2654259",""
"2662161",""
"2662591","3"
"2662629","2"
"2663379",""
"2668280",""
"2670995","1"
"2673476",""
"2673970","2"
"2675486",""
"2676747",""
"2678138","1"
"2679999",""
"2681419",""
"2685977","2"
"2690253",""
"2690863","1"
"2691579","7"
"2704474",""
"2706665",""
"2706722","1"
"2707023","2"
"2710340","1"
"2713482",""
"2713942","13"
"2722335","2"
"2724855",""
"2725469","0"
"2729214",""
"2731909",""
"2734310",""
"2735427",""
"2735749","4"
"2739955",""
"2744502","8"
"2746047","22"
"2748685",""
"2752266","4"
"2755116","2"
"2757192",""
"2763765",""
"2766659",""
"2769449",""
"2773544",""
"2777021","8"
"2778323",""
"2778629","4"
"2781012","1"
"2781574","3"
"2785978",""
"2787600",""
"2788017","1"
"2788210",""
"2789360","1"
"2792756","9"
"2793999","1"
"2797942",""
"2798794","1"
"2799495","7"
"2801503","1"
"2805095","1"
"2812003","3"
"2817581","1"
"2818061",""
"2821564","2"
"2822521",""
"2822592","5"
"2822885","1"
"2823772","4"
"2825885",""
"2827121","8"
"2829342",""
"2834039","1"
"2835727",""
"2840374","1"
"2840440","1"
"2841094","42"
"2841733",""
"2842188",""
"2842888","2"
"2844630",""
"2846401","2"
"2847259","1"
"2847995","1"
"2848134","76"
"2849895",""
"2850105","2"
"2851002",""
"2851976","2"
"2855326","3"
"2856106","1"
"2856236",""
"2856530","1"
"2857251",""
"2858873",""
"2859127","13"
"2868967",""
"2869771","3"
"2869885",""
"2870211",""
"2873065","2"
"2874428","2"
"2874483",""
"2874614","1"
"2875879",""
"2880519","10"
"2880638","4"
"2881479","3"
"2881833","1"
"2882882",""
"2884606",""
"2884910","4"
"2884929","1"
"2885078",""
"2888884","6"
"2890114",""
"2893025",""
"2897128","1"
"2897921","2"
"2900395",""
"2901008",""
"2905745",""
"2905886","3"
"2906739","1"
"2907829",""
"2909706","6"
"2916324","3"
"2920175","2"
"2921508","8"
"2924150","4"
"2941700","1"
"2944220",""
"2949127",""
"2953090","4"
"2953993",""
"2959805",""
"2960603",""
"2963620","6"
"2964550","2"
"2969043","13"
"2975329","3"
"2975472","1"
"2979174","15"
"2979994","1"
"2982973",""
"2985097","2"
"2986483",""
"2986805","0"
"2992674",""
"2997613","1"
"2999988","1"
"3000193","1"
"3002438","3"
"3005506","2"
"3011230",""
"3012057","0"
"3012667",""
"3017581","1"
"3019427","2"
"3019720",""
"3020217","1"
"3022366","1"
"3023092","1"
"3024127",""
"3024891",""
"3026149","4"
"3028770","3"
"3032832","2"
"3035517",""
"3038716",""
"3043735","1"
"3044485",""
"3046288",""
"3046535",""
"3047144",""
"3051249","4"
"3057937","2"
"3058169",""
"3061848",""
"3068473","1"
"3070025",""
"3072506",""
"3074703",""
"3076993","10"
"3077069",""
"3077538","2"
"3077889","0"
"3079445",""
"3079463","1"
"3079901","0"
"3081709",""
"3097762",""
"3098829","1"
"3100128",""
"3101307","2"
"3101555","1"
"3103138","1"
"3104377","2"
"3107781",""
"3110353","1"
"3111869","4"
"3113893",""
"3115559","423"
"3118439",""
"3122905",""
"3126273",""
"3126295","1"
"3127802","2"
"3128076",""
"3128421",""
"3129899","10"
"3130470","3"
"3140230","5"
"3142755","3"
"3146396",""
"3148820","1"
"3149301",""
"3151867",""
"3152284",""
"3152698","1"
"3157465","1"
"3160381","1"
"3165638","1"
"3166189",""
"3168415","1"
"3168527","12"
"3173181",""
"3175246",""
"3177361","104"
"3177541",""
"3179021","3"
"3180928",""
"3181954",""
"3183049","1"
"3186199",""
"3187137",""
"3188419","2"
"3189846",""
"3190740",""
"3191120","4"
"3191422","1"
"3191520",""
"3193982",""
"3196011","7"
"3196600","0"
"3200122",""
"3201503","1"
"3204396",""
"3205857",""
"3207099","1"
"3207611","42"
"3210486",""
"3216167",""
"3222055",""
"3222345",""
"3224507","9"
"3240246","24"
"3241100",""
"3251004",""
"3256881",""
"3258392","1"
"3259703","2"
"3261201","1"
"3263916",""
"3266045","0"
"3266705","2"
"3268919",""
"3270800","2"
"3272623",""
"3272851",""
"3272944",""
"3273734",""
"3273846","4"
"3274733",""
"3276685",""
"3277389",""
"3278932","0"
"3281683","1"
"3282710",""
"3285507",""
"3287703",""
"3287821",""
"3288894",""
"3289386",""
"3291750",""
"3293192",""
"3293313","1"
"3297056",""
"3299202","2"
"3301605","1"
"3302054","2"
"3302808",""
"3307146","4"
"3307157",""
"3312125",""
"3314722",""
"3315687",""
"3319007","1"
"3321023",""
"3324798","0"
"3325535","1"
"3327742",""
"3330467","1"
"3332662","6"
"3334941",""
"3336547",""
"3337263","9"
"3337571","2"
"3339814","9"
"3341588","0"
"3342055","1"
"3342443","7"
"3344527","9"
"3349192",""
"3354405","2"
"3358542","3"
"3359862",""
"3362207","24"
"3363400","4"
"3369354",""
"3369365","1"
"3370285",""
"3370608","1"
"3379092","3"
"3382147","1"
"3391673",""
"3392023","4"
"3396134","1"
"3400357",""
"3406581","2"
"3409106",""
"3410274","7"
"3412248",""
"3414089","2"
"3415061","1"
"3417521","3"
"3417659","3"
"3419037","1"
"3419479","1"
"3421498",""
"3422012","1"
"3429391",""
"3434530","2"
"3435247",""
"3438588","3"
"3441193","11"
"3444898",""
"3445659","2"
"3447365",""
"3447590",""
"3449153","2"
"3452077","2"
"3457391","35"
"3462473","1"
"3466806",""
"3466966",""
"3467097","2"
"3467544","1"
"3471002","2"
"3473651",""
"3479504",""
"3482725","2"
"3499173","9"
"3499760",""
"3503102","44"
"3503324",""
"3506637","0"
"3513162","2"
"3513963",""
"3522132","1"
"3527174","4"
"3527859","4"
"3529446","2"
"3530583","2"
"3533486","1"
"3533862","2"
"3536879","3"
"3539335",""
"3539430",""
"3539882",""
"3540051","1"
"3540486",""
"3541190",""
"3542905",""
"3543752",""
"3544484","1"
"3544954","1"
"3552464",""
"3552785","1"
"3557803",""
"3560229",""
"3561544",""
"3561630",""
"3565438","3"
"3568240","5"
"3580259",""
"3580591",""
"3584268","1"
"3585274",""
"3585363",""
"3586500","1"
"3590108","1"
"3590439",""
"3590811","1"
"3591342",""
"3595282","3"
"3595825","2"
"3595835","1"
"3596695",""
"3596709",""
"3604582","3"
"3609005","6"
"3614059","4"
"3621283","4"
"3625671",""
"3625860","1"
"3632118",""
"3635550",""
"3636115","3"
"3642301","2"
"3645883","0"
"3646399","1"
"3651090","6"
"3653238",""
"3655217",""
"3655610","0"
"3656454","3"
"3656499",""
"3664044","14"
"3665598",""
"3666696",""
"3668300",""
"3672963",""
"3673574","1"
"3678478",""
"3681493","23"
"3682435","0"
"3687126","1"
"3687755","1"
"3689352",""
"3690161","1"
"3692384","2"
"3696268",""
"3699965","1"
"3705529",""
"3709744","4"
"3710132","3"
"3721233",""
"3724090",""
"3727181","1"
"3729438","1"
"3736568","6"
"3744010",""
"3747029","3"
"3749899","3"
"3751047","1"
"3752431","0"
"3756924","2"
"3757911","1"
"3761675",""
"3765582",""
"3765751",""
"3767660","1"
"3767911",""
"3772133",""
"3775453",""
"3780219",""
"3782917","1"
"3783311","0"
"3786785",""
"3787863",""
"3793046",""
"3794679","2"
"3798782","1"
"3799782",""
"3800670","0"
"3802535","1"
"3808382",""
"3808493",""
"3811235","0"
"3814576","1"
"3814665",""
"3817945","1"
"3819481","1"
"3821188","16"
"3824125","5"
"3828140","1"
"3829546","0"
"3834402",""
"3835644","1"
"3837828","3"
"3840005","7"
"3841656","2"
"3847138","1"
"3851603","2"
"3852637",""
"3855193",""
"3858236",""
"3861266",""
"3861890",""
"3862802",""
"3867147",""
"3868516",""
"3871636",""
"3871794",""
"3872336",""
"3880236",""
"3883165","1"
"3888065","2"
"3891260","3"
"3891309",""
"3893644","7"
"3894304",""
"3895872",""
"3896985",""
"3897276","2"
"3897288",""
"3897990",""
"3903082","1"
"3905367","5"
"3910679",""
"3912030",""
"3914827",""
"3914882","31"
"3916256",""
"3917570",""
"3918901",""
"3919283",""
"3925309",""
"3929784","1"
"3930655","4"
"3930801",""
"3932784","2"
"3934876",""
"3937980",""
"3944558","0"
"3950688",""
"3950869","1"
"3953531",""
"3954611","23"
"3955974",""
"3960527",""
"3961015","2"
"3962900",""
"3963056",""
"3967060",""
"3972534","1"
"3973090",""
"3973482",""
"3973987",""
"3975223",""
"3979975",""
"3987631","2"
"3993123","1"
"3993937","3"
"3994801","1"
"3996243",""
"3996636",""
"3999126",""
"3999598",""
"3999785","1"
"4004538","2"
"4005462",""
"4007251",""
"4007367","0"
"4008062","2"
"4009871",""
"4010515",""
"4013696",""
"4013825",""
"4013887",""
"4013948",""
"4014258",""
"4015279",""
"4015483","1"
"4017134","4"
"4018174",""
"4018917","1"
"4023243",""
"4024646","0"
"4027378","2"
"4031703","2"
"4034026","9"
"4034142",""
"4045784",""
"4048894","2"
"4051216","1"
"4055450","46"
"4056838","1"
"4058217","5"
"4059787","1"
"4064561","1"
"4068241","2"
"4068698","1"
"4069184",""
"4070693","32"
"4072866",""
"4075062",""
"4077372",""
"4082268","1"
"4083221","117"
"4084563",""
"4086585",""
"4086993","1"
"4090719","1"
"4093154",""
"4096032",""
"4096437",""
"4096605","1"
"4098321",""
"4102086","3"
"4106989","2"
"4109869",""
"4110964",""
"4113416","2"
"4116875",""
"4118986","2"
"4119075","1"
"4119708",""
"4120030","1"
"4121629","52"
"4122066",""
"4124318","1"
"4126539","2"
"4129111","1"
"4129126","0"
"4129179",""
"4129631","1"
"4134672","4"
"4138167","11"
"4138343","1"
"4140664","6"
"4142436","3"
"4144509",""
"4145531","40"
"4146324","1"
"4147451","21"
"4147494","0"
"4148471",""
"4155187","12"
"4157620",""
"4159333","8"
"4164051","2"
"4164276",""
"4165743","1"
"4167604",""
"4171859","3"
"4175707",""
"4178226",""
"4181912",""
"4185259",""
"4194203",""
"4196727",""
"4202672","2"
"4203230",""
"4203464","1"
"4206486",""
"4208387",""
"4211817","2"
"4211986",""
"4216520","1"
"4218875",""
"4219046","1"
"4223228",""
"4223980","52"
"4225850",""
"4228224","2"
"4231075",""
"4234662","1"
"4238762",""
"4241441","3"
"4241668",""
"4245594","2"
"4251639",""
"4253297","1"
"4254009",""
"4257840","1"
"4262376","1"
"4264909",""
"4267738",""
"4268816","1"
"4270643",""
"4272202",""
"4275311","63"
"4280145",""
"4283215",""
"4291281",""
"4293998",""
"4294531","0"
"4298001","8"
"4300187",""
"4307723","1"
"4310055","2"
"4310535","1"
"4311342",""
"4316894","1"
"4321815",""
"4322018",""
"4323952",""
"4324993",""
"4329261","1"
"4330180",""
"4336469","1"
"4336905","0"
"4337741",""
"4338981",""
"4341834","0"
"4342239",""
"4345322","3"
"4346719",""
"4347913",""
"4353037","2"
"4353558","1"
