id,favorite
"1667215",""
"1694466","3"
"1709441","11"
"1710423","3"
"1722984","1"
"1725863","10"
"1731966","25"
"1734558",""
"1754144",""
"1754215","1"
"1760785","9"
"1761365",""
"1761482","3"
"1762391",""
"1769015","4"
"1785199","3"
"1786325","4"
"1798829",""
"1803254","2"
"1807432","1"
"1814048","4"
"1816141","2"
"1819228",""
"1820995",""
"1826075",""
"1828775","86"
"1850445","1"
"1856552","7"
"1878052","1"
"1880929","5"
"1890542","1"
"1896715","5"
"1900179",""
"1905216",""
"1907111",""
"1912785","2"
"1913068","2"
"1913244","2"
"1915535","2"
"1918542","5"
"1925104","14"
"1927246",""
"1927380","3"
"1935348",""
"1936862","0"
"1939289","2"
"1947608",""
"1953995","1"
"1955612",""
"1956506","2"
"1962823",""
"1962852","3"
"1970195","1"
"1976022",""
"2016190","11"
"2018487","2"
"2019199",""
"2023549","4"
"2043018","3"
"2049363",""
"2054687","3"
"2055314","5"
"2059421",""
"2061822","1"
"2069392","1"
"2072241","2"
"2090765","17"
"2097214",""
"2099003","1"
"2100433","2"
"2101151","1"
"2121047","3"
"2122080","0"
"2123975",""
"2130162","1"
"2133597","2"
"2135864",""
"2138574","19"
"2138686",""
"2138940","77"
"2139517",""
"2143182",""
"2143653","3"
"2150801","16"
"2162797",""
"2162830","3"
"2175892","1"
"2180206","3"
"2181215","4"
"2185951","24"
"2186249",""
"2186836","4"
"2189010",""
"2200176","12"
"2200723","1"
"2200785",""
"2207402","9"
"2218618","1"
"2221730","3"
"2224030","2"
"2228441",""
"2229646",""
"2230720",""
"2230981","4"
"2232581",""
"2232618","3"
"2234951",""
"2238135","12"
"2238345",""
"2239716","1"
"2240931","12"
"2241068","1"
"2250421","3"
"2255854","1"
"2264038","4"
"2268703",""
"2270215","2"
"2280375","17"
"2283577",""
"2285479","1"
"2288683",""
"2290570","11"
"2294628",""
"2295223","9"
"2308774","21"
"2309074",""
"2314809","2"
"2318465","5"
"2327368",""
"2328757","0"
"2335896","12"
"2336497",""
"2343691","4"
"2362581","1"
"2363084",""
"2367274","1"
"2377402","1"
"2378986",""
"2383296",""
"2391488",""
"2400099",""
"2403286","1"
"2408564","3"
"2413199","2"
"2419520","0"
"2432418",""
"2435194",""
"2435850","1"
"2442758",""
"2445686",""
"2446292",""
"2451588","1"
"2457795","12"
"2463687",""
"2469197",""
"2475626","1"
"2478770","1"
"2498009",""
"2501237","1"
"2505742",""
"2513863","13"
"2514439","15"
"2522770","8"
"2535542","1"
"2536896","2"
"2545058","0"
"2551807","2"
"2552753",""
"2555917",""
"2558368",""
"2568335","1"
"2568841","5"
"2569805","1"
"2570847","4"
"2577116",""
"2578482","1"
"2581694","1"
"2589488",""
"2593817","1"
"2606873","3"
"2609301","3"
"2622320","1"
"2622658","1"
"2632175","7"
"2635155","1"
"2635639",""
"2638967","4"
"2639167","3"
"2642451","1"
"2642777","361"
"2644168","1"
"2651913",""
"2653591","6"
"2665748",""
"2666817","4"
"2667283",""
"2668639","0"
"2669632","7"
"2671306","2"
"2678475","1"
"2678488","1"
"2685512","14"
"2691579","7"
"2694281","1"
"2697667",""
"2698841",""
"2698868","5"
"2704701","1"
"2708586","1"
"2715174",""
"2724441",""
"2724885","0"
"2726141","1"
"2732808","3"
"2734310",""
"2735427",""
"2738677",""
"2741457",""
"2746491",""
"2756160",""
"2758248","1"
"2759911",""
"2760408",""
"2762080",""
"2762769",""
"2763228","1"
"2767047","3"
"2772595","1"
"2774722","0"
"2778256","2"
"2779521","1"
"2784772","0"
"2787653","2"
"2796303","2"
"2804826","9"
"2812872","2"
"2813377",""
"2828015",""
"2837401",""
"2852474",""
"2867747","4"
"2869404","2"
"2870036","1"
"2872176","2"
"2876129",""
"2880968","6"
"2890768","1"
"2893419","1"
"2893819","116"
"2896141",""
"2898148",""
"2899626","1"
"2914151","4"
"2916075","5"
"2921508","8"
"2924150","4"
"2926897",""
"2928805","1"
"2931390","0"
"2935603",""
"2942172",""
"2943778","1"
"2945184","1"
"2947922",""
"2949935",""
"2950371",""
"2956647","8"
"2956959","1"
"2959543","3"
"2960247",""
"2961422",""
"2965551",""
"2974100","33"
"2975329","3"
"2980118",""
"2981866",""
"2988937",""
"2997694","0"
"3004511",""
"3010071","2"
"3024094",""
"3038608",""
"3040694","2"
"3042694","5"
"3043177",""
"3054106",""
"3063449","1"
"3066911","0"
"3068998","1"
"3071760","16"
"3076443","17"
"3077196","8"
"3082633",""
"3085280","4"
"3090258",""
"3091249","1"
"3093078",""
"3093112","19"
"3096729",""
"3103652","43"
"3107128",""
"3109852","2"
"3118799","3"
"3125556","9"
"3135679","22"
"3137075","1"
"3139195",""
"3143033",""
"3147403",""
"3151407","2"
"3156992",""
"3158334","1"
"3159664",""
"3159802",""
"3165537",""
"3165638","1"
"3166159","7"
"3171392","1"
"3171481","2"
"3174943",""
"3177171","2"
"3177198","3"
"3181535","3"
"3183527",""
"3188171","4"
"3192238","1"
"3196420",""
"3198374","2"
"3200251",""
"3208160","19"
"3225640","2"
"3231354",""
"3233770","4"
"3237410","1"
"3243018","32"
"3250372",""
"3255836","3"
"3255920","1"
"3260960",""
"3283425","0"
"3285979",""
"3289924",""
"3291143",""
"3292160","3"
"3295871",""
"3303122","1"
"3310165",""
"3317523",""
"3321174","1"
"3325029",""
"3325158","0"
"3325657","2"
"3326679",""
"3326778","6"
"3339876","1"
"3342484","1"
"3344488",""
"3358391",""
"3369480",""
"3371660","0"
"3375121","8"
"3381752",""
"3391643","1"
"3392216",""
"3402933",""
"3407554","1"
"3416798",""
"3439367",""
"3443822",""
"3444503","11"
"3444898",""
"3446385",""
"3451670","68"
"3453904",""
"3464229","2"
"3465561","1"
"3466258",""
"3467075",""
"3476104","1"
"3479067","3"
"3483582","5"
"3492091",""
"3495368","12"
"3504296",""
"3504705","1"
"3505349","2"
"3522342",""
"3522999",""
"3549681",""
"3556110",""
"3561771","3"
"3566082",""
"3576806","2"
"3581665","1"
"3587485",""
"3588120","6"
"3588556","1"
"3589303","2"
"3602062",""
"3614239","5"
"3615962","1"
"3620481",""
"3622788","4"
"3628796","2"
"3630101","4"
"3636893","1"
"3643564",""
"3651154",""
"3655290",""
"3658834",""
"3660132","11"
"3662837","1"
"3668229",""
"3670503","7"
"3674108",""
"3674849","1"
"3679625","4"
"3683302","13"
"3685548","30"
"3696216",""
"3698212",""
"3698572","2"
"3700039","6"
"3701999",""
"3705208","3"
"3706177","18"
"3708192","1"
"3716179",""
"3719544","1"
"3749556","4"
"3751328","1"
"3752075","2"
"3756257","11"
"3756328",""
"3760519",""
"3761737","38"
"3769622","5"
"3772961",""
"3775483","6"
"3778067","3"
"3786601",""
"3797704","12"
"3798733","3"
"3807154","1"
"3810623","2"
"3811708","3"
"3811711",""
"3819184","1"
"3823054",""
"3825652","0"
"3829282",""
"3832057","1"
"3837544","1"
"3853140","1"
"3861978",""
"3865148","1"
"3866457","4"
"3868036",""
"3868829",""
"3873785",""
"3879565","2"
"3883980","2"
"3891707","1"
"3895467","3"
"3910735","1"
"3910745",""
"3915644","2"
"3931516",""
"3933136",""
"3939447","19"
"3941351",""
"3950486",""
"3954611","23"
"3955974",""
"3960802",""
"3964595",""
"3972704","1"
"3974890",""
"3980393","2"
"3985080","2"
"3990560",""
"3995217",""
"3998629",""
"3999758",""
"4003142","0"
"4008062","2"
"4009540","1"
"4017757","9"
"4019461","0"
"4024275",""
"4025535",""
"4025610",""
"4033359",""
"4040353",""
"4046615",""
"4050869",""
"4062307","20"
"4065379","53"
"4069060","5"
"4070973","1"
"4071907",""
"4073945",""
"4074877",""
"4082045",""
"4084554","2"
"4089016","1"
"4090021","6"
"4101460",""
"4107895","1"
"4115861","3"
"4123752",""
"4125615",""
"4125866",""
"4129622",""
"4130409",""
"4135519",""
"4148010",""
"4153022","10"
"4153446","2"
"4159575","3"
"4161964",""
"4162240",""
"4167077","1"
"4169752",""
"4173309",""
"4178789",""
"4183646","7"
"4186592","2"
"4192087",""
"4193264","1"
"4196545","7"
"4197664",""
"4203766","6"
"4214841","1"
"4218135",""
"4237970",""
"4245303","1"
"4253878","1"
"4257027","3"
"4257038",""
"4259149",""
"4259586","2"
"4262773","4"
"4265577",""
"4268816","1"
"4269667",""
"4273048",""
"4276046","1"
"4276470","3"
"4276602",""
"4282405","1"
"4291618","1"
"4296812",""
"4304209","1"
"4315286","2"
"4315366",""
"4316781",""
"4316944","1"
"4318780",""
"4321671",""
"4322243",""
"4324799","1"
"4325263","94"
"4327642",""
"4332334","7"
"4335760",""
"4338416",""
"4343429","3"
"4345514",""
"4347924","26"
"4358146","4"
"4363252","2"
"4363973",""
"4367544",""
"4375830","1"
"4385749",""
"4398874","7"
"4400774","9"
"4403793","4"
"4406948",""
"4409088",""
"4413309","0"
"4413407","3"
"4413619",""
"4421536","4"
"4422833",""
"4427238","32"
"4428236","2"
"4430480","2"
"4440025","4"
"4440409",""
"4441641","5"
"4441742","1"
"4443698","4"
"4444516",""
"4445174","2"
"4448643",""
"4453144","3"
"4474872","5"
"4487525","8"
"4489942","4"
"4491255",""
"4496849",""
"4503720",""
"4504280","9"
"4505333",""
"4505994",""
"4508555","6"
"4508779","1"
"4511954",""
"4515696","1"
"4518210",""
"4522312","1"
"4522954","2"
"4526612","9"
"4527790",""
"4528221","2"
"4528443",""
"4530779","1"
"4533201",""
"4533755",""
"4537099","12"
"4538056",""
"4540972","11"
"4546828",""
"4549736","0"
"4551263","13"
"4553726","2"
"4554331",""
"4572955",""
"4578506","1"
"4579549","1"
"4584775","1"
"4585198","2"
"4591818","7"
"4593674","1"
"4599113","4"
"4604458","1"
"4606229","4"
"4613949","1"
"4619253",""
"4633108","2"
"4634124","6"
"4635425","7"
"4642456",""
"4644935",""
"4646548",""
"4648005",""
"4655839",""
"4658052",""
"4663147","15"
"4666586",""
"4669090",""
"4670309",""
"4673158","2"
"4675854",""
"4679348",""
"4680448","1"
"4685741","1"
"4689613",""
"4697034",""
"4705213",""
"4709736",""
"4717467",""
"4721020",""
"4737841","34"
"4738397",""
"4742321","1"
"4743915",""
"4745596","4"
"4746641",""
"4746769",""
"4751157","4"
"4755329",""
"4755499","1"
"4757037","3"
"4760254",""
"4775052","0"
"4776289",""
"4781034",""
"4787422","1"
"4788210",""
"4797460",""
"4799763",""
"4807409",""
"4808172",""
"4808482",""
"4815787",""
"4818934",""
"4846823","3"
"4848335",""
"4857166",""
"4861865","2"
"4869267",""
"4869426","6"
"4869904","7"
"4871406",""
"4872713",""
"4873509",""
"4876146","1"
"4878018","2"
"4880303","1"
"4882830",""
"4887286",""
"4888176","3"
"4894882",""
"4894954","8"
"4898092","2"
"4899450",""
"4901945","1"
"4902764",""
"4905281","1"
"4912269",""
"4914033","1"
"4914196","1"
"4923362",""
"4926126","8"
"4932958","2"
"4935219","1"
"4942324",""
"4945829","4"
"4955309","1"
"4962756",""
"4970016","3"
"4975843","1"
"4984984","1"
"4985514","1"
"4998017","1"
"4999194",""
"5002757",""
"5006691","4"
"5007995","1"
"5008633","2"
"5011201","5"
"5011792","3"
"5015716","3"
"5019210",""
"5023348","1"
"5026379",""
"5026536",""
"5029685",""
"5029972","2"
"5037778","2"
"5050990",""
"5051191",""
"5054065","1"
"5056542",""
"5058481","1"
"5063648",""
"5065303",""
"5072412","1"
"5076596",""
"5079084",""
"5085475",""
"5087914",""
"5092375","2"
"5093250","0"
"5099204","2"
"5101244",""
"5104771","0"
"5113762","1"
"5114272","6"
"5116008","1"
"5118168","2"
"5119127",""
"5127379","18"
"5129399",""
"5132600",""
"5136279","3"
"5139801",""
"5144186","2"
"5144978","5"
"5152792","1"
"5156628","2"
"5170457","1"
"5182557","1"
"5182564",""
"5185554","2"
"5186715",""
"5188252","2"
"5188371","4"
"5189785",""
"5191778","2"
"5199554","4"
"5199951","1"
"5207930",""
"5220761","49"
"5226753","2"
"5234734",""
"5235319","2"
"5235442",""
"5242593","3"
"5249350",""
"5252040","4"
"5252800","1"
"5255226",""
"5256316","1"
"5259263",""
"5262779","0"
"5263156","4"
"5269618",""
"5280638","5"
"5282764","3"
"5283864","1"
"5292074","5"
"5296825","2"
"5297779","1"
"5298052",""
"5299164","2"
"5301485",""
"5307317",""
"5307398",""
"5307499","5"
"5310113","4"
"5310223","3"
"5314782","8"
"5315242",""
"5316838",""
"5322055",""
"5323266",""
"5329359","1"
"5335916","1"
"5344507",""
"5345630",""
"5352223",""
"5354425",""
"5356059",""
"5358662",""
"5360714","1"
"5364485","3"
"5386302","3"
"5387793",""
"5389804","1"
"5395158",""
"5397285",""
"5401221",""
"5406773","4"
"5408396","3"
"5408581","1"
"5416194","7"
"5420001","1"
"5422693",""
"5422832",""
"5427357",""
"5430529","1"
"5438087","1"
"5443059",""
"5446080","16"
"5454604","0"
"5455635","2"
"5456160","1"
"5466540",""
"5466986",""
"5475963",""
"5476974","2"
"5485943","4"
"5487998","2"
"5488401","8"
"5498434",""
"5502832",""
"5508301","3"
"5513661","5"
"5513957",""
"5520640","14"
"5524041",""
"5527423","15"
"5529909",""
"5533162","1"
"5533893","5"
"5539586",""
"5540820",""
"5542765","2"
"5544057","2"
"5546268",""
"5549129","3"
"5553624",""
"5558254",""
"5564533","0"
"5570834","2"
"5573968","0"
"5578701",""
"5578840","1"
"5580032",""
"5587656","3"
"5592112","11"
"5594743",""
"5596040","6"
"5596994","2"
"5607698",""
"5621422","2"
"5621503","3"
"5629122","5"
"5630308","1"
"5637396",""
"5638957","1"
"5642260",""
"5642837","1"
"5647920",""
"5648511",""
"5653640",""
"5665577","4"
"5676406","3"
"5696347",""
"5698308","1"
"5705996","8"
"5706166","8"
"5709321","3"
"5710152",""
"5713167",""
"5722330","2"
"5729443","1"
"5731358","1"
"5743513",""
"5747136","12"
"5748789","1"
"5753671","3"
"5758812","1"
"5763723","3"
"5766252","1"
"5769847","11"
"5769965","3"
"5770779",""
"5773363","2"
"5773430",""
"5775171",""
"5777105","3"
"5782469",""
"5783832","2"
"5788057",""
"5789685","28"
"5804510",""
"5807164",""
"5815361","3"
"5816246",""
"5821254","1"
"5832013",""
"5836413","5"
"5844789",""
"5850744","1"
"5854815","2"
"5858399",""
"5861782",""
"5864114","1"
"5871279","87"
"5871343","4"
"5877596",""
"5893321","1"
"5894193","1"
"5894225",""
"5894832",""
"5900478","0"
"5910478",""
"5914935","4"
"5929456",""
"5935020",""
"5935128",""
"5937212",""
"5938766",""
"5939694","1"
"5943991",""
"5947791",""
"5953060",""
"5956409",""
"5957106",""
"5974245",""
"5976921","6"
"5977617",""
"5978278",""
"5978312","1"
"5978537",""
"5990363",""
"5994470",""
"5994765","1"
"5995997","1"
"5997955","7"
"6002238",""
"6002519","18"
"6005254","1"
"6008238",""
"6008272","1"
"6008429","0"
"6011348","3"
"6025525","3"
"6029610",""
"6031258","15"
"6035746","0"
"6041945","0"
"6042846",""
"6045559",""
"6048722","1"
"6061571","4"
"6065302",""
"6069369","16"
"6071067","1"
"6073521",""
"6076925",""
"6077507","6"
"6079469","1"
"6084270",""
"6084734","2"
"6084923","5"
"6093264",""
"6107799",""
"6110810","2"
"6115410",""
"6117157",""
"6119172","1"
"6120203",""
"6120657","13"
"6123394",""
"6124310","2"
"6124951",""
"6127955",""
"6134797","1"
"6136617",""
"6137760","0"
"6141137",""
"6142225",""
"6143646","6"
"6148415",""
"6148746","1"
"6150135","3"
"6150921",""
"6152649","4"
"6160554","10"
"6166692","1"
"6168964","1"
"6172342","3"
"6175639","1"
"6183971","1"
"6188652","1"
"6192239",""
"6197852",""
"6212430",""
"6223301",""
"6235599",""
"6237534","2"
"6263630","6"
"6264963","5"
"6276435","14"
"6281540",""
"6288771",""
"6293922",""
"6303840","1"
"6305428",""
"6306997","4"
"6310104",""
"6316225","7"
"6317286",""
"6322349","6"
"6332152","8"
"6339275","1"
"6340298",""
"6340918","125"
"6342343",""
"6343129",""
"6344627","2"
"6353849","71"
"6357234","2"
"6360801","1"
"6370470",""
"6370745","5"
"6371987","1"
"6375117",""
"6376493","1"
"6378897",""
"6382116","3"
"6385491",""
"6388737",""
"6393292","6"
"6398897",""
"6402154",""
"6402342","3"
"6409330","0"
"6412428","1"
"6417194",""
"6423734",""
"6429246","3"
"6431383","4"
"6431803","1"
"6432179","3"
"6440886","1"
"6441158","13"
"6442399",""
"6448759","2"
"6457003",""
"6457471","4"
"6457752",""
"6465531",""
"6475469","3"
"6476508","1"
"6483181","3"
"6485970","1"
"6486121","6"
"6490508","2"
"6492122",""
"6493516","1"
"6497183","2"
"6500154","1"
"6501101","2"
"6501929","2"
"6504465","2"
"6505259",""
"6509719",""
"6514638","1"
"6517084",""
"6524094",""
"6528775","2"
"6529832","5"
"6535273","2"
"6537649",""
"6538485","16"
"6547214","4"
"6552829","2"
"6554671",""
"6555091",""
"6556377","2"
"6561771","1"
"6565104","1"
"6568885","0"
"6569672","4"
"6570125","1"
"6574666",""
"6580775","2"
"6585884","3"
"6586010","2"
"6586147",""
"6592010","12"
"6608529","3"
"6610572","2"
"6611304","2"
"6620650","2"
"6629473","12"
"6633164","2"
"6635866","5"
"6643104",""
"6646455",""
"6647667","2"
"6656008",""
"6659360","56"
"6660335",""
"6662198",""
"6664867","1"
"6667627","2"
"6669181","13"
"6671331",""
"6681083","3"
"6681549",""
"6681969","3"
"6683473",""
"6685187","1"
"6690831",""
"6692458",""
"6692546","3"
"6694735",""
"6695069","0"
"6697502",""
"6705009","4"
"6710190",""
"6720166",""
"6721939",""
"6729324","3"
"6737996",""
"6739173","3"
"6752633","2"
"6755180","22"
"6755471","3"
"6759650","3"
"6760114",""
"6764313","2"
"6765240","3"
"6765836",""
"6774714","1"
"6786263","3"
"6786945","4"
"6787586","10"
"6788018","94"
"6797843","2"
"6797955","3"
"6799921","7"
"6802421",""
"6810634","6"
"6813929",""
"6814515",""
"6815160",""
"6816210",""
"6820357",""
"6834951","1"
"6839275",""
"6840206","8"
"6843698","5"
"6847107","1"
"6854975","4"
"6855534",""
"6858014","2"
"6861846","4"
"6863937","5"
"6870871",""
"6893003",""
"6893567","1"
"6908948","101"
"6915457","1"
"6923004",""
"6924614",""
"6924763",""
"6928641","2"
"6931212",""
"6931733",""
"6932737",""
"6941294",""
"6945980",""
"6957406","13"
"6960729","4"
"6963661","6"
"6967842",""
"6972705",""
"6975411",""
"6975805","2"
"6977758","1"
"6978978",""
"6979458",""
"6980567","1"
"6983150",""
"6984521","1"
"6985631",""
"6986609",""
"6989941",""
"6991046","4"
"6992019","2"
"6994944","20"
"6996439","1"
"7007236","0"
"7007965","4"
"7008376",""
"7010211",""
"7011283",""
"7023018",""
"7037105","0"
"7044294",""
"7060091","1"
"7062769",""
"7068733",""
"7071366","20"
"7072129","1"
"7072825",""
"7073319",""
"7094777","2"
"7103544","1"
"7104835","0"
"7105324","3"
"7113775","1"
"7114616","3"
"7124735","18"
"7125275","16"
"7139178","23"
"7140242",""
"7143582",""
"7144680",""
"7149713","1"
"7154806",""
"7155420","4"
"7157948","2"
"7160619",""
"7164167","2"
"7165518","1"
"7166129","16"
"7170048",""
"7172593","2"
"7180918",""
"7181322",""
"7188646",""
"7193379","2"
"7193991",""
"7197535",""
"7199095",""
"7199129","10"
"7201154","4"
"7204772",""
"7206133","4"
"7212391","4"
"7213074",""
"7215606","0"
"7219989","6"
"7222396",""
"7224051",""
"7224626","14"
"7232310","1"
"7234529","7"
"7236354","2"
"7239021",""
"7258029",""
"7262835",""
"7266737",""
"7275944","3"
"7277866","1"
"7281619","2"
"7282930","1"
"7299349",""
"7299385","3"
"7303103","1"
"7303266","4"
"7303872","2"
"7304113",""
"7319806",""
"7324708","0"
"7339807","1"
"7341731","1"
"7344117","2"
"7347749",""
"7348224","4"
"7348867",""
"7356072","1"
"7357048",""
"7357526","1"
"7357652",""
"7359701",""
"7360403","62"
"7376203","1"
"7380761","1"
"7381166",""
"7385321",""
"7389420","2"
"7390150",""
"7390453","9"
"7399524",""
"7400292","6"
"7403811","0"
"7403826",""
"7410981","2"
"7414955","3"
"7415279","0"
"7417809",""
"7420054",""
"7427198","2"
"7430512",""
"7438838","1"
"7440453","5"
"7443560",""
"7465222","2"
"7467798","1"
"7469927","3"
"7470007",""
"7471635",""
"7474844","1"
"7475809",""
"7480914","1"
"7482523","1"
"7507370","2"
"7508126",""
"7509935",""
"7510622","4"
"7515353",""
"7517434","1"
"7517650","1"
"7518478",""
"7519399","5"
"7521223",""
"7525321","5"
"7525679","3"
"7527414","3"
"7529993","1"
"7530069","2"
"7542541",""
"7544671","13"
"7545112",""
"7545176",""
"7551047","2"
"7552710",""
"7553463",""
"7553760","2"
"7555752","1"
"7557509",""
"7557655",""
"7564157","2"
"7565247",""
"7567520","1"
"7570265",""
"7571171","2"
"7572793","3"
"7573837",""
"7574237","4"
"7580083","2"
"7580261",""
"7588954",""
"7591029","2"
"7592306",""
"7592728","0"
"7595394",""
"7596882","3"
"7602209",""
"7603851",""
"7604630",""
"7605217","4"
"7609105",""
"7611383","12"
"7618567","1"
"7620017",""
"7623316",""
"7624636",""
"7627097",""
"7637822",""
"7644405",""
"7651081",""
"7670772",""
"7684654","3"
"7687096","2"
"7689220",""
"7702258","1"
"7709540","2"
"7715171","5"
"7725043",""
"7726781","3"
"7730741","6"
"7731237","42"
"7734340","1"
"7735112",""
"7736714",""
"7739909",""
"7739951",""
"7740935","1"
"7745890","1"
"7750962","1"
"7753731",""
"7757083","5"
"7757109",""
"7762550",""
"7771120",""
"7782574","2"
"7782936",""
"7786445","4"
"7790410",""
"7791524",""
"7795240","1"
"7796058",""
"7797857",""
"7801965",""
"7806991",""
"7809496","1"
"7820522",""
"7821678","4"
"7821969","0"
"7825492","1"
"7829063",""
"7837652",""
"7839843",""
"7842547","2"
"7844860","1"
"7846164",""
"7846437",""
"7847326",""
"7857132",""
"7863283","4"
"7872771",""
"7874595",""
"7874803","2"
"7881122","4"
"7886967","4"
"7900673",""
"7913658","3"
"7916617","2"
"7918045",""
"7919081","1"
"7932354",""
"7946333","1"
"7954116",""
"7955688",""
"7956931",""
"7957752","4"
"7976065","2"
"7977008","2"
"7983488",""
"7992753",""
"7995035",""
"8000918","2"
"8003379",""
"8006782","1"
"8007251",""
"8008434",""
"8010807",""
"8024515",""
"8028182",""
"8041876",""
"8043874","2"
"8049645","1"
"8051742",""
"8061677","5"
"8074984",""
"8081053",""
"8081410",""
"8083336",""
"8085243",""
"8087054",""
"8092379",""
"8093248",""
"8095061","3"
"8100349",""
"8102794","3"
"8114903",""
"8120146",""
"8123628","3"
"8127409",""
"8134311","0"
"8138425",""
"8145795",""
"8153332","2"
"8158762",""
"8160606","2"
"8165012","1"
"8175671","3"
"8178562","1"
"8181131","4"
"8185762",""
"8202693",""
"8202999","1"
"8207071",""
"8217558",""
"8227667",""
"8227679",""
"8230070","1"
"8233553","6"
"8236721",""
"8237457",""
"8242827",""
"8250356",""
"8255951",""
"8261734",""
"8263961","3"
"8267374",""
"8267938",""
"8277359",""
"8278497",""
"8279970","3"
"8284598",""
"8294589",""
"8300171","2"
"8302796","2"
"8310153","1"
"8312747",""
"8314019",""
"8315294",""
"8324096",""
"8328074","3"
"8333331","4"
"8338298","1"
"8342455","2"
"8357868","2"
"8359258",""
"8363004",""
"8374333","0"
"8375385","1"
"8378235","3"
"8385198","1"
"8386268",""
"8387191","2"
"8387301",""
"8387983","14"
"8389099",""
"8392041","1"
"8394254",""
"8395877","6"
"8396297","2"
"8398056","1"
"8401938","2"
"8414322","1"
"8415944","2"
"8421673",""
"8426275","1"
"8426397","2"
"8431833","2"
"8435224",""
"8436138",""
"8438857","3"
"8442444","1"
"8445177",""
"8445760","4"
"8451131","1"
"8453578","1"
"8454677","6"
"8458917","12"
"8467380","3"
"8468799","4"
"8471118",""
"8479602",""
"8480436",""
"8480918","3"
"8484360","1"
"8486064",""
"8488983","1"
"8491324",""
"8493547",""
"8500081","1"
"8501039","13"
"8501058","14"
"8505071",""
"8506370","1"
"8509087","6"
"8510213","1"
"8513671",""
"8515554","1"
"8516989",""
"8520237","1"
"8527558","1"
"8531162","1"
"8532343","1"
"8532698",""
"8532828","3"
"8533517","1"
"8534264",""
"8538766",""
